"","dataset","tp","cell_grouping","scale","verbatim_name","Total_area","Total_area_samp","Total_Ncells_atlas","Total_Ncells_samp","occupancy_area","occupancy_Ncells","AOO","relative_occupancy_area","relative_occupancy_Ncells","mean_area","total_SR_atlas_AOOcalc","grain"
"4777","Birds_Atlas_New_York",2,"16",0.125,"Colaptes auratus",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4778","Birds_Atlas_New_York",1,"16",0.125,"Colinus virginianus",133412.038008649,133412.038008649,37,37,81313.7070527567,21,81313.7070527567,0.60949302826395,0.567567567567568,3872.08128822651,237,"5"
"4779","Birds_Atlas_New_York",1,"16",0.125,"Columba livia",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4780","Birds_Atlas_New_York",2,"16",0.125,"Columba livia",133412.038008649,133412.038008649,37,37,133362.123235738,36,133362.123235738,0.999625860052387,0.972972972972973,3704.50342321493,237,"5"
"4781","Birds_Atlas_New_York",1,"16",0.125,"Contopus virens",133412.038008649,133412.038008649,37,37,133262.183064912,35,133262.183064912,0.998876750959102,0.945945945945946,3807.49094471176,237,"5"
"4782","Birds_Atlas_New_York",2,"16",0.125,"Contopus virens",133412.038008649,133412.038008649,37,37,133212.175261222,35,133212.175261222,0.998501913692268,0.945945945945946,3806.06215032062,237,"5"
"4783","Birds_Atlas_New_York",1,"16",0.125,"Corvus brachyrhynchos",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4784","Birds_Atlas_New_York",2,"16",0.125,"Corvus brachyrhynchos",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4785","Birds_Atlas_New_York",2,"16",0.125,"Corvus corax",133412.038008649,133412.038008649,37,37,128015.406566936,28,128015.406566936,0.959549141724656,0.756756756756757,4571.97880596201,237,"5"
"4786","Birds_Atlas_New_York",1,"16",0.125,"Corvus ossifragus",133412.038008649,133412.038008649,37,37,32616.8109559968,11,32616.8109559968,0.244481768233555,0.297297297297297,2965.16463236334,237,"5"
"4787","Birds_Atlas_New_York",2,"16",0.125,"Corvus ossifragus",133412.038008649,133412.038008649,37,37,88094.2856086425,19,88094.2856086425,0.660317366585251,0.513513513513513,4636.54134782329,237,"5"
"4788","Birds_Atlas_New_York",1,"16",0.125,"Cyanocitta cristata",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4789","Birds_Atlas_New_York",2,"16",0.125,"Cyanocitta cristata",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4790","Birds_Atlas_New_York",1,"16",0.125,"Cygnus olor",133412.038008649,133412.038008649,37,37,27853.1080270683,11,27853.1080270683,0.208775073395271,0.297297297297297,2532.10072973349,237,"5"
"4791","Birds_Atlas_New_York",2,"16",0.125,"Cygnus olor",133412.038008649,133412.038008649,37,37,100269.672997099,28,100269.672997099,0.751578901677509,0.756756756756757,3581.05974989638,237,"5"
"4792","Birds_Atlas_New_York",2,"16",0.125,"Dendroica caerulescens",133412.038008649,133412.038008649,37,37,128015.406566936,28,128015.406566936,0.959549141724656,0.756756756756757,4571.97880596201,237,"5"
"4793","Birds_Atlas_New_York",1,"16",0.125,"Dendroica cerulea",133412.038008649,133412.038008649,37,37,113053.431634107,25,113053.431634107,0.847400529379348,0.675675675675676,4522.13726536428,237,"5"
"4794","Birds_Atlas_New_York",2,"16",0.125,"Dendroica cerulea",133412.038008649,133412.038008649,37,37,101770.251444747,23,101770.251444747,0.762826600686136,0.621621621621622,4424.79354107597,237,"5"
"4795","Birds_Atlas_New_York",1,"16",0.125,"Dendroica discolor",133412.038008649,133412.038008649,37,37,113977.471829222,24,113977.471829222,0.854326742402611,0.648648648648649,4749.0613262176,237,"5"
"4796","Birds_Atlas_New_York",2,"16",0.125,"Dendroica discolor",133412.038008649,133412.038008649,37,37,119332.503029017,27,119332.503029017,0.894465782924934,0.72972972972973,4419.72233440805,237,"5"
"4797","Birds_Atlas_New_York",1,"16",0.125,"Dendroica pensylvanica",133412.038008649,133412.038008649,37,37,133187.235860943,34,133187.235860943,0.998314978535207,0.918918918918919,3917.2716429689,237,"5"
"4798","Birds_Atlas_New_York",2,"16",0.125,"Dendroica pensylvanica",133412.038008649,133412.038008649,37,37,132937.434352501,33,132937.434352501,0.996442572475226,0.891891891891892,4028.40710159094,237,"5"
"4799","Birds_Atlas_New_York",1,"16",0.125,"Dendroica petechia",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4800","Birds_Atlas_New_York",2,"16",0.125,"Dendroica petechia",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4801","Birds_Atlas_New_York",2,"16",0.125,"Dendroica pinus",133412.038008649,133412.038008649,37,37,133137.210463028,34,133137.210463028,0.997940009389534,0.918918918918919,3915.80030773612,237,"5"
"4802","Birds_Atlas_New_York",1,"16",0.125,"Dendroica virens",133412.038008649,133412.038008649,37,37,130114.806216771,29,130114.806216771,0.975285350249542,0.783783783783784,4486.71745575071,237,"5"
"4803","Birds_Atlas_New_York",2,"16",0.125,"Dendroica virens",133412.038008649,133412.038008649,37,37,132362.075820082,31,132362.075820082,0.992129929171018,0.837837837837838,4269.74438129297,237,"5"
"4804","Birds_Atlas_New_York",1,"16",0.125,"Dolichonyx oryzivorus",133412.038008649,133412.038008649,37,37,130537.858860102,33,130537.858860102,0.978456373267,0.891891891891892,3955.69269273036,237,"5"
"4805","Birds_Atlas_New_York",2,"16",0.125,"Dolichonyx oryzivorus",133412.038008649,133412.038008649,37,37,132987.349125412,34,132987.349125412,0.996816712422839,0.918918918918919,3911.39262133566,237,"5"
"4806","Birds_Atlas_New_York",1,"16",0.125,"Dryocopus pileatus",133412.038008649,133412.038008649,37,37,130487.94408719,32,130487.94408719,0.978082233319388,0.864864864864865,4077.7482527247,237,"5"
"4807","Birds_Atlas_New_York",2,"16",0.125,"Dryocopus pileatus",133412.038008649,133412.038008649,37,37,130412.979288997,31,130412.979288997,0.977520329016654,0.837837837837838,4206.87029964506,237,"5"
"4808","Birds_Atlas_New_York",1,"16",0.125,"Dumetella carolinensis",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4809","Birds_Atlas_New_York",2,"16",0.125,"Dumetella carolinensis",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4810","Birds_Atlas_New_York",1,"16",0.125,"Egretta caerulea",133412.038008649,133412.038008649,37,37,7651.7351707977,5,7651.7351707977,0.0573541584778252,0.135135135135135,1530.34703415954,237,"5"
"4811","Birds_Atlas_New_York",2,"16",0.125,"Egretta caerulea",133412.038008649,133412.038008649,37,37,7551.81259419632,4,7551.81259419632,0.0566051812633785,0.108108108108108,1887.95314854908,237,"5"
"4812","Birds_Atlas_New_York",1,"16",0.125,"Egretta thula",133412.038008649,133412.038008649,37,37,7876.56130660702,6,7876.56130660702,0.0590393597472545,0.162162162162162,1312.76021776784,237,"5"
"4813","Birds_Atlas_New_York",2,"16",0.125,"Egretta thula",133412.038008649,133412.038008649,37,37,8949.54250369835,6,8949.54250369835,0.0670819712919621,0.162162162162162,1491.59041728306,237,"5"
"4814","Birds_Atlas_New_York",2,"16",0.125,"Egretta tricolor",133412.038008649,133412.038008649,37,37,7451.87242337035,3,7451.87242337035,0.0558560721700935,0.0810810810810811,2483.95747445678,237,"5"
"4815","Birds_Atlas_New_York",1,"16",0.125,"Empidonax alnorum",133412.038008649,133412.038008649,37,37,133137.210463028,34,133137.210463028,0.997940009389534,0.918918918918919,3915.80030773612,237,"5"
"4816","Birds_Atlas_New_York",1,"16",0.125,"Empidonax minimus",133412.038008649,133412.038008649,37,37,132862.469554307,32,132862.469554307,0.995880668172492,0.864864864864865,4151.95217357211,237,"5"
"4817","Birds_Atlas_New_York",2,"16",0.125,"Empidonax minimus",133412.038008649,133412.038008649,37,37,130412.979288997,31,130412.979288997,0.977520329016654,0.837837837837838,4206.87029964506,237,"5"
"4818","Birds_Atlas_New_York",1,"16",0.125,"Empidonax traillii",133412.038008649,133412.038008649,37,37,133262.183064912,35,133262.183064912,0.998876750959102,0.945945945945946,3807.49094471176,237,"5"
"4819","Birds_Atlas_New_York",2,"16",0.125,"Empidonax traillii",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4820","Birds_Atlas_New_York",1,"16",0.125,"Empidonax virescens",133412.038008649,133412.038008649,37,37,79656.0526264295,19,79656.0526264295,0.597067954402026,0.513513513513513,4192.42382244366,237,"5"
"4821","Birds_Atlas_New_York",2,"16",0.125,"Empidonax virescens",133412.038008649,133412.038008649,37,37,80705.2163397005,19,80705.2163397005,0.604932040199164,0.513513513513513,4247.6429652474,237,"5"
"4822","Birds_Atlas_New_York",1,"16",0.125,"Eremophila alpestris",133412.038008649,133412.038008649,37,37,129209.791479243,33,129209.791479243,0.96850174397955,0.891891891891892,3915.44822664371,237,"5"
"4823","Birds_Atlas_New_York",1,"16",0.125,"Falco peregrinus",133412.038008649,133412.038008649,37,37,15159.0517631004,4,15159.0517631004,0.11362581660073,0.108108108108108,3789.7629407751,237,"5"
"4824","Birds_Atlas_New_York",2,"16",0.125,"Falco peregrinus",133412.038008649,133412.038008649,37,37,78440.4806677457,18,78440.4806677457,0.587956543041944,0.486486486486487,4357.80448154143,237,"5"
"4825","Birds_Atlas_New_York",1,"16",0.125,"Falco sparverius",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4826","Birds_Atlas_New_York",2,"16",0.125,"Falco sparverius",133412.038008649,133412.038008649,37,37,133162.26048831,34,133162.26048831,0.998127773744656,0.918918918918919,3916.5370731856,237,"5"
"4827","Birds_Atlas_New_York",1,"16",0.125,"Fulica americana",133412.038008649,133412.038008649,37,37,81078.8504971025,22,81078.8504971025,0.60773264322554,0.594594594594595,3685.40229532284,237,"5"
"4828","Birds_Atlas_New_York",2,"16",0.125,"Gallinago delicata",133412.038008649,133412.038008649,37,37,127161.233137565,30,127161.233137565,0.953146620317138,0.810810810810811,4238.70777125218,237,"5"
"4829","Birds_Atlas_New_York",1,"16",0.125,"Gallinula chloropus",133412.038008649,133412.038008649,37,37,132136.788918263,32,132136.788918263,0.99044127419519,0.864864864864865,4129.27465369573,237,"5"
"4830","Birds_Atlas_New_York",2,"16",0.125,"Gallinula chloropus",133412.038008649,133412.038008649,37,37,109170.391924154,27,109170.391924154,0.81829491216585,0.72972972972973,4043.34784904276,237,"5"
"4831","Birds_Atlas_New_York",1,"16",0.125,"Geothlypis trichas",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4832","Birds_Atlas_New_York",2,"16",0.125,"Geothlypis trichas",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4833","Birds_Atlas_New_York",2,"16",0.125,"Haematopus palliatus",133412.038008649,133412.038008649,37,37,7876.56130660702,6,7876.56130660702,0.0590393597472545,0.162162162162162,1312.76021776784,237,"5"
"4834","Birds_Atlas_New_York",1,"16",0.125,"Helmitheros vermivorum",133412.038008649,133412.038008649,37,37,57279.6364371954,13,57279.6364371954,0.429343838023687,0.351351351351351,4406.12587978426,237,"5"
"4835","Birds_Atlas_New_York",2,"16",0.125,"Helmitheros vermivorum",133412.038008649,133412.038008649,37,37,62673.9641754306,14,62673.9641754306,0.469777428715746,0.378378378378378,4476.71172681647,237,"5"
"4836","Birds_Atlas_New_York",1,"16",0.125,"Hirundo rustica",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4837","Birds_Atlas_New_York",2,"16",0.125,"Hirundo rustica",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4838","Birds_Atlas_New_York",1,"16",0.125,"Hylocichla mustelina",133412.038008649,133412.038008649,37,37,133362.123235738,36,133362.123235738,0.999625860052387,0.972972972972973,3704.50342321493,237,"5"
"4839","Birds_Atlas_New_York",2,"16",0.125,"Hylocichla mustelina",133412.038008649,133412.038008649,37,37,133312.097837823,36,133312.097837823,0.999250890906715,0.972972972972973,3703.11382882842,237,"5"
"4840","Birds_Atlas_New_York",1,"16",0.125,"Icteria virens",133412.038008649,133412.038008649,37,37,85131.961225766,20,85131.961225766,0.638113040595684,0.540540540540541,4256.5980612883,237,"5"
"4841","Birds_Atlas_New_York",2,"16",0.125,"Icteria virens",133412.038008649,133412.038008649,37,37,51214.8067457907,12,51214.8067457907,0.383884449336352,0.324324324324324,4267.90056214922,237,"5"
"4842","Birds_Atlas_New_York",1,"16",0.125,"Icterus galbula",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4843","Birds_Atlas_New_York",2,"16",0.125,"Icterus galbula",133412.038008649,133412.038008649,37,37,133312.097837823,36,133312.097837823,0.999250890906715,0.972972972972973,3703.11382882842,237,"5"
"4844","Birds_Atlas_New_York",1,"16",0.125,"Icterus spurius",133412.038008649,133412.038008649,37,37,98940.4022149861,24,98940.4022149861,0.741615252205141,0.648648648648649,4122.51675895775,237,"5"
"4845","Birds_Atlas_New_York",2,"16",0.125,"Icterus spurius",133412.038008649,133412.038008649,37,37,114273.827900483,28,114273.827900483,0.856548101701846,0.756756756756757,4081.20813930296,237,"5"
"4846","Birds_Atlas_New_York",1,"16",0.125,"Ixobrychus exilis",133412.038008649,133412.038008649,37,37,119977.385012556,31,119977.385012556,0.899299544504203,0.837837837837838,3870.23822621147,237,"5"
"4847","Birds_Atlas_New_York",2,"16",0.125,"Ixobrychus exilis",133412.038008649,133412.038008649,37,37,120167.422257713,30,120167.422257713,0.900723983018106,0.810810810810811,4005.58074192378,237,"5"
"4848","Birds_Atlas_New_York",1,"16",0.125,"Junco hyemalis",133412.038008649,133412.038008649,37,37,124135.993348368,27,124135.993348368,0.930470707151029,0.72972972972973,4597.62938327287,237,"5"
"4849","Birds_Atlas_New_York",2,"16",0.125,"Junco hyemalis",133412.038008649,133412.038008649,37,37,129188.327934854,29,129188.327934854,0.968340862362648,0.783783783783784,4454.76992878806,237,"5"
"4850","Birds_Atlas_New_York",1,"16",0.125,"Larus argentatus",133412.038008649,133412.038008649,37,37,61934.4613695179,20,61934.4613695179,0.464234429620982,0.540540540540541,3096.7230684759,237,"5"
"4851","Birds_Atlas_New_York",2,"16",0.125,"Larus argentatus",133412.038008649,133412.038008649,37,37,80323.6055292298,21,80323.6055292298,0.602071647567684,0.567567567567568,3824.93359662999,237,"5"
"4852","Birds_Atlas_New_York",1,"16",0.125,"Larus marinus",133412.038008649,133412.038008649,37,37,25560.8423238542,12,25560.8423238542,0.191593222810952,0.324324324324324,2130.07019365452,237,"5"
"4853","Birds_Atlas_New_York",2,"16",0.125,"Larus marinus",133412.038008649,133412.038008649,37,37,40006.972163334,15,40006.972163334,0.299875279326296,0.405405405405405,2667.1314775556,237,"5"
"4854","Birds_Atlas_New_York",1,"16",0.125,"Leucophaeus atricilla",133412.038008649,133412.038008649,37,37,7451.87242337035,3,7451.87242337035,0.0558560721700935,0.0810810810810811,2483.95747445678,237,"5"
"4855","Birds_Atlas_New_York",1,"16",0.125,"Megaceryle alcyon",133412.038008649,133412.038008649,37,37,133362.123235738,36,133362.123235738,0.999625860052387,0.972972972972973,3704.50342321493,237,"5"
"4856","Birds_Atlas_New_York",2,"16",0.125,"Megaceryle alcyon",133412.038008649,133412.038008649,37,37,133262.183064912,35,133262.183064912,0.998876750959102,0.945945945945946,3807.49094471176,237,"5"
"4857","Birds_Atlas_New_York",1,"16",0.125,"Megascops asio",133412.038008649,133412.038008649,37,37,131010.736970146,31,131010.736970146,0.982000866830718,0.837837837837838,4226.15280548858,237,"5"
"4858","Birds_Atlas_New_York",2,"16",0.125,"Megascops asio",133412.038008649,133412.038008649,37,37,132586.901955891,32,132586.901955891,0.993815130440447,0.864864864864865,4143.34068612161,237,"5"
"4859","Birds_Atlas_New_York",1,"16",0.125,"Melanerpes carolinus",133412.038008649,133412.038008649,37,37,104617.561488466,24,104617.561488466,0.784168828015984,0.648648648648649,4359.06506201942,237,"5"
"4860","Birds_Atlas_New_York",2,"16",0.125,"Melanerpes carolinus",133412.038008649,133412.038008649,37,37,130010.106008841,33,130010.106008841,0.974500561938891,0.891891891891892,3939.7001820861,237,"5"
"4861","Birds_Atlas_New_York",2,"16",0.125,"Meleagris gallopavo",133412.038008649,133412.038008649,37,37,133212.175261222,35,133212.175261222,0.998501913692268,0.945945945945946,3806.06215032062,237,"5"
"4862","Birds_Atlas_New_York",1,"16",0.125,"Melospiza georgiana",133412.038008649,133412.038008649,37,37,133362.123235738,36,133362.123235738,0.999625860052387,0.972972972972973,3704.50342321493,237,"5"
"4863","Birds_Atlas_New_York",2,"16",0.125,"Melospiza georgiana",133412.038008649,133412.038008649,37,37,132937.434352501,33,132937.434352501,0.996442572475226,0.891891891891892,4028.40710159094,237,"5"
"4864","Birds_Atlas_New_York",1,"16",0.125,"Melospiza melodia",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4865","Birds_Atlas_New_York",2,"16",0.125,"Melospiza melodia",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4866","Birds_Atlas_New_York",1,"16",0.125,"Mimus polyglottos",133412.038008649,133412.038008649,37,37,132911.644274424,36,132911.644274424,0.996249260998525,0.972972972972973,3691.99011873399,237,"5"
"4867","Birds_Atlas_New_York",2,"16",0.125,"Mimus polyglottos",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4868","Birds_Atlas_New_York",1,"16",0.125,"Mniotilta varia",133412.038008649,133412.038008649,37,37,133187.218266718,34,133187.218266718,0.998314846656368,0.918918918918919,3917.27112549171,237,"5"
"4869","Birds_Atlas_New_York",2,"16",0.125,"Mniotilta varia",133412.038008649,133412.038008649,37,37,131914.374322199,32,131914.374322199,0.988774148803929,0.864864864864865,4122.32419756873,237,"5"
"4870","Birds_Atlas_New_York",1,"16",0.125,"Molothrus ater",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4871","Birds_Atlas_New_York",2,"16",0.125,"Molothrus ater",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4872","Birds_Atlas_New_York",1,"16",0.125,"Myiarchus crinitus",133412.038008649,133412.038008649,37,37,133362.123235738,36,133362.123235738,0.999625860052387,0.972972972972973,3704.50342321493,237,"5"
"4873","Birds_Atlas_New_York",2,"16",0.125,"Myiarchus crinitus",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4874","Birds_Atlas_New_York",1,"16",0.125,"Myiopsitta monachus",133412.038008649,133412.038008649,37,37,5002.38215805994,2,5002.38215805994,0.0374957330142549,0.0540540540540541,2501.19107902997,237,"5"
"4875","Birds_Atlas_New_York",2,"16",0.125,"Myiopsitta monachus",133412.038008649,133412.038008649,37,37,14483.5278985721,4,14483.5278985721,0.108562376489842,0.108108108108108,3620.88197464301,237,"5"
"4876","Birds_Atlas_New_York",1,"16",0.125,"Nyctanassa violacea",133412.038008649,133412.038008649,37,37,7551.79499997173,4,7551.79499997173,0.0566050493845402,0.108108108108108,1887.94874999293,237,"5"
"4877","Birds_Atlas_New_York",2,"16",0.125,"Nyctanassa violacea",133412.038008649,133412.038008649,37,37,7451.87242337035,3,7451.87242337035,0.0558560721700935,0.0810810810810811,2483.95747445678,237,"5"
"4878","Birds_Atlas_New_York",1,"16",0.125,"Nycticorax nycticorax",133412.038008649,133412.038008649,37,37,73736.3194510099,23,73736.3194510099,0.552696147601235,0.621621621621622,3205.9269326526,237,"5"
"4879","Birds_Atlas_New_York",2,"16",0.125,"Nycticorax nycticorax",133412.038008649,133412.038008649,37,37,109612.839960408,31,109612.839960408,0.821611314814801,0.837837837837838,3535.89806323898,237,"5"
"4880","Birds_Atlas_New_York",1,"16",0.125,"Oporornis formosus",133412.038008649,133412.038008649,37,37,49926.7436632177,11,49926.7436632177,0.374229675285981,0.297297297297297,4538.79487847434,237,"5"
"4881","Birds_Atlas_New_York",2,"16",0.125,"Pandion haliaetus",133412.038008649,133412.038008649,37,37,133287.158437544,35,133287.158437544,0.999063955749653,0.945945945945946,3808.20452678697,237,"5"
"4882","Birds_Atlas_New_York",2,"16",0.125,"Parula americana",133412.038008649,133412.038008649,37,37,112920.531732834,27,112920.531732834,0.846404368138901,0.72972972972973,4182.24191603088,237,"5"
"4883","Birds_Atlas_New_York",1,"16",0.125,"Passer domesticus",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4884","Birds_Atlas_New_York",2,"16",0.125,"Passer domesticus",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4885","Birds_Atlas_New_York",1,"16",0.125,"Passerculus sandwichensis",133412.038008649,133412.038008649,37,37,133212.175261222,35,133212.175261222,0.998501913692268,0.945945945945946,3806.06215032062,237,"5"
"4886","Birds_Atlas_New_York",2,"16",0.125,"Passerculus sandwichensis",133412.038008649,133412.038008649,37,37,132987.349125412,34,132987.349125412,0.996816712422839,0.918918918918919,3911.39262133566,237,"5"
"4887","Birds_Atlas_New_York",1,"16",0.125,"Passerina caerulea",133412.038008649,133412.038008649,37,37,9806.54667262618,3,9806.54667262618,0.073505710721475,0.0810810810810811,3268.84889087539,237,"5"
"4888","Birds_Atlas_New_York",2,"16",0.125,"Passerina caerulea",133412.038008649,133412.038008649,37,37,7451.87242337035,3,7451.87242337035,0.0558560721700935,0.0810810810810811,2483.95747445678,237,"5"
"4889","Birds_Atlas_New_York",1,"16",0.125,"Passerina cyanea",133412.038008649,133412.038008649,37,37,133212.175261222,35,133212.175261222,0.998501913692268,0.945945945945946,3806.06215032062,237,"5"
"4890","Birds_Atlas_New_York",2,"16",0.125,"Passerina cyanea",133412.038008649,133412.038008649,37,37,133087.289296238,35,133087.289296238,0.997565821516124,0.945945945945946,3802.49397989252,237,"5"
"4891","Birds_Atlas_New_York",1,"16",0.125,"Phalacrocorax auritus",133412.038008649,133412.038008649,37,37,43724.6874999287,12,43724.6874999287,0.327741695221641,0.324324324324324,3643.72395832739,237,"5"
"4892","Birds_Atlas_New_York",2,"16",0.125,"Phalacrocorax auritus",133412.038008649,133412.038008649,37,37,108423.526920364,27,108423.526920364,0.812696729161236,0.72972972972973,4015.68618223569,237,"5"
"4893","Birds_Atlas_New_York",1,"16",0.125,"Phasianus colchicus",133412.038008649,133412.038008649,37,37,132761.789330686,34,132761.789330686,0.995126011957628,0.918918918918919,3904.75850972607,237,"5"
"4894","Birds_Atlas_New_York",2,"16",0.125,"Phasianus colchicus",133412.038008649,133412.038008649,37,37,126907.326244393,35,126907.326244393,0.951243442036064,0.945945945945946,3625.92360698267,237,"5"
"4895","Birds_Atlas_New_York",1,"16",0.125,"Pheucticus ludovicianus",133412.038008649,133412.038008649,37,37,133262.183064912,35,133262.183064912,0.998876750959102,0.945945945945946,3807.49094471176,237,"5"
"4896","Birds_Atlas_New_York",2,"16",0.125,"Pheucticus ludovicianus",133412.038008649,133412.038008649,37,37,133087.271702014,35,133087.271702014,0.997565689637286,0.945945945945946,3802.49347720039,237,"5"
"4897","Birds_Atlas_New_York",1,"16",0.125,"Picoides pubescens",133412.038008649,133412.038008649,37,37,133362.123235738,36,133362.123235738,0.999625860052387,0.972972972972973,3704.50342321493,237,"5"
"4898","Birds_Atlas_New_York",2,"16",0.125,"Picoides pubescens",133412.038008649,133412.038008649,37,37,133162.26048831,34,133162.26048831,0.998127773744656,0.918918918918919,3916.5370731856,237,"5"
"4899","Birds_Atlas_New_York",1,"16",0.125,"Picoides villosus",133412.038008649,133412.038008649,37,37,133362.123235738,36,133362.123235738,0.999625860052387,0.972972972972973,3704.50342321493,237,"5"
"4900","Birds_Atlas_New_York",2,"16",0.125,"Picoides villosus",133412.038008649,133412.038008649,37,37,133162.26048831,34,133162.26048831,0.998127773744656,0.918918918918919,3916.5370731856,237,"5"
"4901","Birds_Atlas_New_York",1,"16",0.125,"Pipilo erythrophthalmus",133412.038008649,133412.038008649,37,37,133362.123235738,36,133362.123235738,0.999625860052387,0.972972972972973,3704.50342321493,237,"5"
"4902","Birds_Atlas_New_York",2,"16",0.125,"Pipilo erythrophthalmus",133412.038008649,133412.038008649,37,37,133287.158437544,35,133287.158437544,0.999063955749653,0.945945945945946,3808.20452678697,237,"5"
"4903","Birds_Atlas_New_York",1,"16",0.125,"Piranga olivacea",133412.038008649,133412.038008649,37,37,133287.158437544,35,133287.158437544,0.999063955749653,0.945945945945946,3808.20452678697,237,"5"
"4904","Birds_Atlas_New_York",2,"16",0.125,"Piranga olivacea",133412.038008649,133412.038008649,37,37,133262.183064912,35,133262.183064912,0.998876750959102,0.945945945945946,3807.49094471176,237,"5"
"4905","Birds_Atlas_New_York",1,"16",0.125,"Piranga rubra",133412.038008649,133412.038008649,37,37,7451.87242337035,3,7451.87242337035,0.0558560721700935,0.0810810810810811,2483.95747445678,237,"5"
"4906","Birds_Atlas_New_York",1,"16",0.125,"Plegadis falcinellus",133412.038008649,133412.038008649,37,37,7876.56130660702,6,7876.56130660702,0.0590393597472545,0.162162162162162,1312.76021776784,237,"5"
"4907","Birds_Atlas_New_York",2,"16",0.125,"Plegadis falcinellus",133412.038008649,133412.038008649,37,37,12504.2433455808,6,12504.2433455808,0.0937264997388781,0.162162162162162,2084.04055759681,237,"5"
"4908","Birds_Atlas_New_York",1,"16",0.125,"Podilymbus podiceps",133412.038008649,133412.038008649,37,37,122330.517087697,31,122330.517087697,0.916937623573115,0.837837837837838,3946.14571250635,237,"5"
"4909","Birds_Atlas_New_York",2,"16",0.125,"Podilymbus podiceps",133412.038008649,133412.038008649,37,37,124932.902698814,29,124932.902698814,0.936444001333033,0.783783783783784,4308.03112754531,237,"5"
"4910","Birds_Atlas_New_York",1,"16",0.125,"Poecile atricapillus",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4911","Birds_Atlas_New_York",2,"16",0.125,"Poecile atricapillus",133412.038008649,133412.038008649,37,37,133412.038008649,37,133412.038008649,1,1,3605.73075699051,237,"5"
"4912","Birds_Atlas_New_York",1,"16",0.125,"Polioptila caerulea",133412.038008649,133412.038008649,37,37,118926.824299076,29,118926.824299076,0.891424987386563,0.783783783783784,4100.92497583019,237,"5"
"4913","Birds_Atlas_New_York",2,"16",0.125,"Polioptila caerulea",133412.038008649,133412.038008649,37,37,124255.626362528,31,124255.626362528,0.931367425437822,0.837837837837838,4008.24601169446,237,"5"
"4914","Birds_Atlas_New_York",1,"16",0.125,"Porzana carolina",133412.038008649,133412.038008649,37,37,129687.298652953,31,129687.298652953,0.972080935039351,0.837837837837838,4183.46124686945,237,"5"
"4915","Birds_Atlas_New_York",1,"16",0.125,"Progne subis",133412.038008649,133412.038008649,37,37,132937.434352501,33,132937.434352501,0.996442572475226,0.891891891891892,4028.40710159094,237,"5"
"4916","Birds_Atlas_New_York",2,"16",0.125,"Progne subis",133412.038008649,133412.038008649,37,37,114298.270067067,32,114298.270067067,0.856731309806218,0.864864864864865,3571.82093959584,237,"5"
