"","x"
"6059","Apalis goslingi"
"6060","Arachnothera chrysogenys"
"6061","Arachnothera crassirostris"
"6062","Dicrurus macrocercus"
"6063","Apalopteron familiare"
"6064","Aphanotriccus capitalis"
"6065","Calcarius ornatus"
"6066","Aphelocephala nigricincta"
"6067","Aphelocoma wollweberi"
"6068","Arachnothera magna"
"6069","Arachnothera robusta"
"6070","Aplonis atrifusca"
"6071","Aplonis cinerascens"
"6072","Aplonis minor"
"6073","Aplonis opaca"
"6074","Poikilocarbo gaimardi"
"6075","Arses insularis"
"6076","Arundinicola leucocephala"
"6077","Asthenes baeri"
"6078","Arses kaupi"
"6079","Artamus cyanopterus"
"6080","Myzomela jugularis"
"6081","Artamus maximus"
"6082","Phylloscopus inornatus"
"6083","Asthenes flammulata"
"6084","Asthenes griseomurina"
"6085","Progne tapera"
"6086","Asthenes humilis"
"6087","Asthenes moreirae"
"6088","Asthenes palpebralis"
"6089","Astrapia nigra"
"6090","Astrapia rothschildi"
"6091","Astrapia splendidissima"
"6092","Astrapia stephaniae"
"6093","Atlapetes blancae"
"6094","Atlapetes fulviceps"
"6095","Promerops cafer"
"6096","Atlapetes pallidinucha"
"6097","Atlapetes pileatus"
"6098","Serinus flavivertex"
"6099","Serinus nigriceps"
"6100","Atlapetes semirufus"
"6101","Atticora fasciata"
"6102","Attila bolivianus"
"6103","Attila cinnamomeus"
"6104","Attila rufus"
"6105","Sitta villosa"
"6106","Automolus lammi"
"6107","Automolus leucophthalmus"
"6108","Bangsia edwardsi"
"6109","Smicrornis brevirostris"
"6110","Smithornis sharpei"
"6111","Basileuterus melanogenys"
"6112","Basileuterus griseiceps"
"6113","Basileuterus trifasciatus"
"6114","Batis diops"
"6115","Bradypterus cinnamomeus"
"6116","Batis ituriensis"
"6117","Batis molitor"
"6118","Batis orientalis"
"6119","Batis perkeo"
"6120","Berlepschia rikeri"
"6121","Bleda eximius"
"6122","Bombycilla garrulus"
"6123","Tarsiger hyperythrus"
"6124","Bradypterus bangwaensis"
"6125","Calandrella acutirostris"
"6126","Bradypterus sylvaticus"
"6127","Calamanthus fuliginosus"
"6128","Tarsiger indicus"
"6129","Calyptomena whiteheadi"
"6130","Camaroptera superciliaris"
"6131","Campephaga petiti"
"6132","Campochaera sloetii"
"6133","Cisticola chiniana"
"6134","Cisticola cinereolus"
"6135","Cisticola erythrops"
"6136","Temnurus temnurus"
"6137","Campylorhamphus falcularius"
"6138","Campylorhamphus trochilirostris"
"6139","Campylorhynchus brunneicapillus"
"6140","Corvus kubaryi"
"6141","Corvus meeki"
"6142","Carpodacus puniceus"
"6143","Corvus rhipidurus"
"6144","Catamenia analis"
"6145","Catharopeza bishopi"
"6146","Cryptospiza jacksoni"
"6147","Cryptospiza reichenovii"
"6148","Cyornis caerulatus"
"6149","Cyanocorax dickeyi"
"6150","Cyanocorax heilprini"
"6151","Teretistris fernandinae"
"6152","Catherpes mexicanus"
"6153","Cephalopyrus flammiceps"
"6154","Cercomacra cinerascens"
"6155","Turdus chrysolaus"
"6156","Tyrannus caudifasciatus"
"6157","Cymbilaimus sanctaemariae"
"6158","Cercomacra melanaria"
"6159","Cettia major"
"6160","Eumyias hyacinthinus"
"6161","Cercomacra nigricans"
"6162","Chaetops aurantius"
"6163","Chamaeza ruficauda"
"6164","Chasiempis ibidis"
"6165","Certhiaxis cinnamomeus"
"6166","Certhia manipurensis"
"6167","Certhilauda subcoronata"
"6168","Certhionyx variegatus"
"6169","Chiroxiphia caudata"
"6170","Chlamydera cerviniventris"
"6171","Chlamydera guttata"
"6172","Chlamydera lauterbachi"
"6173","Chlamydera maculata"
"6174","Chlamydera nuchalis"
"6175","Chlamydochaera jefferyi"
"6176","Chloridops kona"
"6177","Chlorocichla falkensteini"
"6178","Chlorocichla prigoginei"
"6179","Chlorophanes spiza"
"6180","Chloropsis aurifrons"
"6181","Chloropsis jerdoni"
"6182","Chloropsis media"
"6183","Chloropsis palawanensis"
"6184","Chloropsis sonnerati"
"6185","Chlorospingus pileatus"
"6186","Cichladusa arquata"
"6187","Cichladusa ruficauda"
"6188","Cicinnurus respublica"
"6189","Cinclidium frontale"
"6190","Diglossa cyanea"
"6191","Cinclocerthia gutturalis"
"6192","Cinclodes albidiventris"
"6193","Cinclodes comechingonus"
"6194","Cinclodes oustaleti"
"6195","Cinclodes pabsti"
"6196","Cinclosoma ajax"
"6197","Cinclosoma castanotum"
"6198","Cissa jefferyi"
"6199","Diglossa gloriosa"
"6200","Accipiter tachiro"
"6201","Cinclus leucocephalus"
"6202","Cinclus pallasii"
"6203","Cinnycerthia fulva"
"6204","Ciridops anna"
"6205","Cissa chinensis"
"6206","Cisticola aberdare"
"6207","Cisticola angusticauda"
"6208","Cisticola anonymus"
"6209","Cisticola aridulus"
"6210","Cisticola bodessa"
"6211","Cisticola cherina"
"6212","Cisticola hunteri"
"6213","Cisticola lateralis"
"6214","Cisticola melanurus"
"6215","Cisticola restrictus"
"6216","Cisticola robustus"
"6217","Cisticola rufilatus"
"6218","Cisticola subruficapilla"
"6219","Cisticola nigriloris"
"6220","Cisticola njombe"
"6221","Cisticola troglodytes"
"6222","Cisticola woosnami"
"6223","Climacteris picumnus"
"6224","Cnemophilus loriae"
"6225","Myadestes elisabeth"
"6226","Cnipodectes subbrunneus"
"6227","Cochoa beccarii"
"6228","Cochoa purpurea"
"6229","Coereba flaveola"
"6230","Conirostrum ferrugineiventre"
"6231","Myadestes genibarbis"
"6232","Accipiter trinotatus"
"6233","Accipiter trivirgatus"
"6234","Conopophaga ardesiaca"
"6235","Conopophaga melanogaster"
"6236","Conopophaga melanops"
"6237","Conopophaga peruviana"
"6238","Conopophaga castaneiceps"
"6239","Conopophila rufogularis"
"6240","Pipreola whitelyi"
"6241","Conopophila whitei"
"6242","Contopus albogularis"
"6243","Piprites griseiceps"
"6244","Accipiter virgatus"
"6245","Contopus fumigatus"
"6246","Contopus hispaniolensis"
"6247","Contopus lugubris"
"6248","Contopus pallidus"
"6249","Coracina boyeri"
"6250","Coracina larvata"
"6251","Coracina novaehollandiae"
"6252","Coracina personata"
"6253","Coracina schistacea"
"6254","Coracornis raveni"
"6255","Cormobates leucophaea"
"6256","Cormobates placens"
"6257","Corvus hawaiiensis"
"6258","Lanius corvinus"
"6259","Corvus albicollis"
"6260","Corvus bennetti"
"6261","Corvus caurinus"
"6262","Corvus crassirostris"
"6263","Corvus fuscicapillus"
"6264","Cossypha dichroa"
"6265","Cossypha niveicapilla"
"6266","Cotinga maynana"
"6267","Myadestes palmeri"
"6268","Cracticus mentalis"
"6269","Cracticus nigrogularis"
"6270","Cranioleuca obsoleta"
"6271","Cranioleuca pallida"
"6272","Cranioleuca pyrrhophia"
"6273","Cranioleuca sulphurifera"
"6274","Cranioleuca vulpecula"
"6275","Creurgops dentatus"
"6276","Criniger chloronotus"
"6277","Criniger ndussumensis"
"6278","Crossleyia xanthophrys"
"6279","Cryptospiza shelleyi"
"6280","Cyanolyca turcosa"
"6281","Cyanolyca viridicyanus"
"6282","Cyclarhis gujanensis"
"6283","Cutia legalleni"
"6284","Cyanerpes caeruleus"
"6285","Cyanerpes nitidus"
"6286","Cyanocorax sanblasianus"
"6287","Cyanolyca pulchra"
"6288","Dumetella carolinensis"
"6289","Drepanis funerea"
"6290","Daphoenositta miranda"
"6291","Dasyornis broadbenti"
"6292","Dendrocolaptes certhia"
"6293","Dicaeum australe"
"6294","Dicaeum bicolor"
"6295","Dicaeum cruentatum"
"6296","Dicaeum erythrorhynchos"
"6297","Dicaeum hypoleucum"
"6298","Dicaeum nehrkorni"
"6299","Dicaeum nitidum"
"6300","Dicaeum pygmaeum"
"6301","Dicaeum trigonostigma"
"6302","Dicaeum tristrami"
"6303","Dicaeum trochileum"
"6304","Dicrurus menagei"
"6305","Aethia pygmaea"
"6306","Dichrozona cincta"
"6307","Dicrurus andamanensis"
"6308","Dicrurus atripennis"
"6309","Dicrurus balicassius"
"6310","Dicrurus caerulescens"
"6311","Diglossa humeralis"
"6312","Diglossa sittoides"
"6313","Doliornis sclateri"
"6314","Donacospiza albifrons"
"6315","Drepanis pacifica"
"6316","Drymodes brunneopygia"
"6317","Drymophila ferruginea"
"6318","Drymophila malura"
"6319","Dryoscopus cubla"
"6320","Dryoscopus gambensis"
"6321","Dulus dominicus"
"6322","Inezia inornata"
"6323","Dysithamnus striaticeps"
"6324","Dysmorodrepanis munroi"
"6325","Elaenia cristata"
"6326","Elaenia dayi"
"6327","Inezia subflava"
"6328","Elminia albonotata"
"6329","Elaenia pelzelni"
"6330","Elaenia spectabilis"
"6331","Elminia nigromitrata"
"6332","Emberiza affinis"
"6333","Emberiza cabanisi"
"6334","Inezia tenuirostris"
"6335","Iodopleura fusca"
"6336","Iodopleura isabellae"
"6337","Euphagus cyanocephalus"
"6338","Enicurus leschenaulti"
"6339","Enicurus ruficapillus"
"6340","Enicurus schistaceus"
"6341","Epinecrophylla erythrura"
"6342","Epthianura crocea"
"6343","Eremomela scotops"
"6344","Enicurus velatus"
"6345","Eopsaltria australis"
"6346","Eopsaltria griseogularis"
"6347","Eremophila bilopha"
"6348","Eremopterix griseus"
"6349","Eremopterix leucopareia"
"6350","Eremopterix verticalis"
"6351","Erpornis zantholeuca"
"6352","Estrilda poliopareia"
"6353","Erythrura kleinschmidti"
"6354","Erythrura papuana"
"6355","Erythrura prasina"
"6356","Estrilda charmosyna"
"6357","Estrilda paludicola"
"6358","Estrilda perreini"
"6359","Estrilda rhodopyga"
"6360","Estrilda rufibarba"
"6361","Grus rubicunda"
"6362","Eumyias sordidus"
"6363","Euphonia cayennensis"
"6364","Euphonia finschi"
"6365","Euphonia fulvicrissa"
"6366","Euphonia gouldi"
"6367","Euplectes capensis"
"6368","Euphonia jamaica"
"6369","Euphonia luteicapilla"
"6370","Euplectes gierowii"
"6371","Euplectes macroura"
"6372","Euphonia mesochrysa"
"6373","Pterorhinus davidi"
"6374","Eurocephalus anguitimens"
"6375","Euryceros prevostii"
"6376","Aquila rapax"
"6377","Euryptila subcinnamomea"
"6378","Euschistospiza cinereovinacea"
"6379","Ficedula buruensis"
"6380","Melanocichla lugubris"
"6381","Aquila spilogaster"
"6382","Ficedula nigrorufa"
"6383","Geothlypis poliocephala"
"6384","Geothlypis rostrata"
"6385","Ficedula platenae"
"6386","Ficedula timorensis"
"6387","Ficedula zanthopygia"
"6388","Formicarius colma"
"6389","Aquila verreauxii"
"6390","Formicarius rufifrons"
"6391","Formicivora melanogaster"
"6392","Fraseria ocreata"
"6393","Aramides calopterus"
"6394","Frederickena unduliger"
"6395","Frederickena viridis"
"6396","Furnarius torridus"
"6397","Gampsorhynchus rufulus"
"6398","Gerygone insularis"
"6399","Gerygone levigaster"
"6400","Aramides mangle"
"6401","Garrulax annamensis"
"6402","Oreoscoptes montanus"
"6403","Garrulax ferrarius"
"6404","Garrulax leucolophus"
"6405","Ianthocincla lunulata"
"6406","Garrulax merulinus"
"6407","Garrulax milleti"
"6408","Oreostruthus fuliginosus"
"6409","Pterorhinus nuchalis"
"6410","Pterorhinus pectoralis"
"6411","Pterorhinus perspicillatus"
"6412","Garrulus lanceolatus"
"6413","Pterorhinus poecilorhynchus"
"6414","Garrulax strepitans"
"6415","Oriolus chlorocephalus"
"6416","Aramides saracura"
"6417","Aramides wolfi"
"6418","Garrulax taewanus"
"6419","Geositta tenuirostris"
"6420","Geospiza fortis"
"6421","Aramides ypecaha"
"6422","Aramidopsis plateni"
"6423","Gerygone fusca"
"6424","Gerygone igata"
"6425","Gerygone inornata"
"6426","Gerygone olivacea"
"6427","Gerygone palpebrosa"
"6428","Gerygone tenebrosa"
"6429","Grallaria albigula"
"6430","Grallaria carrikeri"
"6431","Grallaria chthonia"
"6432","Grallaria eludens"
"6433","Grallaria erythroleuca"
"6434","Grallaria flavotincta"
"6435","Grallaricula loricata"
"6436","Grallaria watkinsi"
"6437","Granatellus sallaei"
"6438","Gubernetes yetapa"
"6439","Gymnoderus foetidus"
"6440","Helmitheros vermivorum"
"6441","Haplospiza unicolor"
"6442","Heleia crassirostris"
"6443","Saxicola macrorhynchus"
"6444","Hemitriccus minor"
"6445","Hemitesia neumanni"
"6446","Hemithraupis guira"
"6447","Hemithraupis ruficapilla"
"6448","Herpsilochmus longirostris"
"6449","Vireo caribaeus"
"6450","Heteromunia pectoralis"
"6451","Herpsilochmus dugandi"
"6452","Cercococcyx montanus"
"6453","Tangara dowii"
"6454","Heterocercus flavivertex"
"6455","Heteromirafra ruddi"
"6456","Heterophasia auricularis"
"6457","Hirundo nigrita"
"6458","Heterophasia picaoides"
"6459","Heterospingus xanthopygius"
"6460","Hirundo nigrorufa"
"6461","Hyliota usambara"
"6462","Hylophilus brunneiceps"
"6463","Hylophylax naevius"
"6464","Lophospingus pusillus"
"6465","Hypocnemis subflava"
"6466","Hypocnemoides maculicauda"
"6467","Ceuthmochares aereus"
"6468","Ceuthmochares australis"
"6469","Hypergerus atriceps"
"6470","Hypocnemis ochrogyna"
"6471","Ceyx azureus"
"6472","Hypositta corallirostris"
"6473","Melanocorypha yeltoniensis"
"6474","Hypsipetes crassirostris"
"6475","Icterus auricapillus"
"6476","Melanodera xanthogramma"
"6477","Melanopareia elegans"
"6478","Icterus bonana"
"6479","Icterus cucullatus"
"6480","Icterus gularis"
"6481","Piranga ludoviciana"
"6482","Aramus guarauna"
"6483","Ceyx solitarius"
"6484","Icterus graceannae"
"6485","Icterus maculialatus"
"6486","Icterus leucopteryx"
"6487","Icterus melanopsis"
"6488","Icterus mesomelas"
"6489","Zosterops mouroniensis"
"6490","Icterus pustulatus"
"6491","Icterus pyrrhopterus"
"6492","Aburria aburri"
"6493","Icterus wagleri"
"6494","Chaetura pelagica"
"6495","Icterus portoricensis"
"6496","Ilicura militaris"
"6497","Illadopsis albipectus"
"6498","Illadopsis pyrrhoptera"
"6499","Incana incana"
"6500","Incaspiza ortizi"
"6501","Phylloscopus ricketti"
"6502","Inezia caudata"
"6503","Iodopleura pipra"
"6504","Iole propinqua"
"6505","Irania gutturalis"
"6506","Irena cyanogastra"
"6507","Iridophanes pulcherrimus"
"6508","Iridosornis analis"
"6509","Iridosornis jelskii"
"6510","Ixos malaccensis"
"6511","Junco vulcani"
"6512","Kakamega poliothorax"
"6513","Kenopia striata"
"6514","Knipolegus cyanirostris"
"6515","Kupeornis chapini"
"6516","Ptiloprora mayri"
"6517","Knipolegus hudsoni"
"6518","Knipolegus poecilocercus"
"6519","Ptiloprora meekiana"
"6520","Knipolegus lophotes"
"6521","Knipolegus striaticeps"
"6522","Pycnonotus aurigaster"
"6523","Pycnonotus blanfordi"
"6524","Kupeornis gilberti"
"6525","Kupeornis rufocinctus"
"6526","Lagonosticta nitidula"
"6527","Lagonosticta rara"
"6528","Lagonosticta rufopicta"
"6529","Pycnonotus brunneus"
"6530","Pycnonotus capensis"
"6531","Lalage leucopyga"
"6532","Lalage nigra"
"6533","Lalage sharpei"
"6534","Lalage tricolor"
"6535","Lamprospiza melanoleuca"
"6536","Lamprotornis acuticaudus"
"6537","Heteroscenes pallidus"
"6538","Lamprotornis chalcurus"
"6539","Lamprotornis chalybaeus"
"6540","Lamprotornis hildebrandti"
"6541","Lamprotornis ornatus"
"6542","Lamprotornis purpuroptera"
"6543","Lamprotornis shelleyi"
"6544","Laniarius atroflavus"
"6545","Laniarius barbarus"
"6546","Laniarius bicolor"
"6547","Laniarius erythrogaster"
"6548","Laniarius ferrugineus"
"6549","Laniarius funebris"
"6550","Laniarius luehderi"
"6551","Lamprotornis superbus"
"6552","Laniarius amboimensis"
"6553","Laniarius mufumbiri"
"6554","Laniarius ruficeps"
"6555","Laniarius turatii"
"6556","Pycnonotus goiavier"
"6557","Laniarius atrococcineus"
"6558","Lanius ludovicianus"
"6559","Lanioturdus torquatus"
"6560","Lanio aurantius"
"6561","Lanio fulvus"
"6562","Lathrotriccus griseipectus"
"6563","Lanius tephronotus"
"6564","Lanius tigrinus"
"6565","Chalcites megarhynchus"
"6566","Chalcites meyerii"
"6567","Lanio versicolor"
"6568","Lanius cabanisi"
"6569","Lanius collurioides"
"6570","Lanius cristatus"
"6571","Lanius dorsalis"
"6572","Lanius excubitoroides"
"6573","Lanius mackinnoni"
"6574","Lanius minor"
"6575","Lathrotriccus euleri"
"6576","Lanius somalicus"
"6577","Leonardina woodi"
"6578","Anas marecula"
"6579","Lepidocolaptes lacrymiger"
"6580","Leucopeza semperi"
"6581","Lepidocolaptes leucogaster"
"6582","Lepidocolaptes souleyetii"
"6583","Lepidocolaptes squamatus"
"6584","Lepidothrix coeruleocapilla"
"6585","Egretta tricolor"
"6586","Lepidothrix coronata"
"6587","Lepidothrix nattereri"
"6588","Lepidothrix serena"
"6589","Melanoptila glabrirostris"
"6590","Lepidothrix suavissima"
"6591","Leptasthenura fuliginiceps"
"6592","Leptasthenura pileata"
"6593","Leptasthenura platensis"
"6594","Leptopogon amaurocephalus"
"6595","Leptasthenura setaria"
"6596","Leptopogon taczanowskii"
"6597","Leptopterus chabert"
"6598","Lessonia oreas"
"6599","Lessonia rufa"
"6600","Leptasthenura striata"
"6601","Coccycua minuta"
"6602","Leptasthenura striolata"
"6603","Leptasthenura xenothorax"
"6604","Leptopoecile sophiae"
"6605","Coccycua pumila"
"6606","Leucosticte atrata"
"6607","Leucosticte australis"
"6608","Balaeniceps rex"
"6609","Lichmera alboauricularis"
"6610","Lichmera argentauris"
"6611","Loxigilla barbadensis"
"6612","Balearica pavonina"
"6613","Balearica regulorum"
"6614","Lichmera deningeri"
"6615","Lichenostomus cratitius"
"6616","Lichenostomus melanops"
"6617","Lichmera flavicans"
"6618","Lichmera incana"
"6619","Lipaugus weberi"
"6620","Lochmias nematura"
"6621","Helopsaltes certhiola"
"6622","Lichmera lombokia"
"6623","Lichmera monticola"
"6624","Lichmera notabilis"
"6625","Lichmera squamata"
"6626","Limnoctites rectirostris"
"6627","Limnornis curvirostris"
"6628","Liocichla steerii"
"6629","Locustella luscinioides"
"6630","Loxioides bailleui"
"6631","Lipaugus streptophorus"
"6632","Lonchura atricapilla"
"6633","Lipaugus unirufus"
"6634","Lipaugus vociferans"
"6635","Helopsaltes ochotensis"
"6636","Lonchura striata"
"6637","Lonchura teerinki"
"6638","Lonchura flaviprymna"
"6639","Lonchura forbesi"
"6640","Lonchura fuscans"
"6641","Lonchura grandis"
"6642","Passer iagoensis"
"6643","Scytalopus schulenbergi"
"6644","Lonchura leucogastra"
"6645","Lonchura leucogastroides"
"6646","Lonchura maja"
"6647","Lonchura montana"
"6648","Lonchura monticola"
"6649","Lonchura nevermanni"
"6650","Lonchura punctulata"
"6651","Lonchura quinticolor"
"6652","Lonchura spectabilis"
"6653","Lophospingus griseocristatus"
"6654","Phylloscopus occipitalis"
"6655","Lophotriccus eulophotes"
"6656","Lophotriccus vitiosus"
"6657","Malimbus ibadanensis"
"6658","Malimbus malimbicus"
"6659","Luscinia luscinia"
"6660","Macgregoria pulchra"
"6661","Loxia pytyopsittacus"
"6662","Malimbus racheliae"
"6663","Malimbus scutatus"
"6664","Malurus amabilis"
"6665","Malurus coronatus"
"6666","Malurus cyaneus"
"6667","Loxia scotica"
"6668","Malurus elegans"
"6669","Malurus leucopterus"
"6670","Loxipasser anoxanthus"
"6671","Loxops caeruleirostris"
"6672","Mackenziaena severa"
"6673","Macroagelaius imthurni"
"6674","Macronyx ameliae"
"6675","Macronyx aurantiigula"
"6676","Macronyx capensis"
"6677","Macronyx croceus"
"6678","Malurus melanocephalus"
"6679","Malurus pulcherrimus"
"6680","Macronyx flavicollis"
"6681","Macrosphenus concolor"
"6682","Macrosphenus flavicans"
"6683","Macrosphenus kretschmeri"
"6684","Malaconotus alius"
"6685","Malaconotus blanchoti"
"6686","Malaconotus cruentus"
"6687","Malurus splendens"
"6688","Madanga ruficollis"
"6689","Malia grata"
"6690","Manacus candei"
"6691","Phylloscopus olivaceus"
"6692","Malacocincla abbotti"
"6693","Malacocincla perspicillata"
"6694","Malacocincla sepiaria"
"6695","Manacus vitellinus"
"6696","Malacopteron affine"
"6697","Malacopteron cinereum"
"6698","Malacopteron magnum"
"6699","Malacopteron palawanense"
"6700","Malcorus pectoralis"
"6701","Manucodia jobiensis"
"6702","Phylloscopus proregulus"
"6703","Malimbus erythrogaster"
"6704","Mitrephanes olivaceus"
"6705","Manorina flavigula"
"6706","Manorina melanophrys"
"6707","Mecocerculus calopterus"
"6708","Manucodia chalybatus"
"6709","Margarornis stellatus"
"6710","Mecocerculus hellmayri"
"6711","Margarornis rubiginosus"
"6712","Margarornis squamiger"
"6713","Megalurus palustris"
"6714","Megarynchus pitangua"
"6715","Masius chrysopterus"
"6716","Mayrornis lessoni"
"6717","Mayrornis schistaceus"
"6718","Mecocerculus minor"
"6719","Mecocerculus stictopterus"
"6720","Megabyas flammulatus"
"6721","Megastictus margaritatus"
"6722","Megaxenops parnaguae"
"6723","Phylloscopus ruficapilla"
"6724","Phylloscopus schwarzi"
"6725","Blythipicus rubiginosus"
"6726","Megazosterops palauensis"
"6727","Melaenornis annamarulae"
"6728","Melaenornis ardesiacus"
"6729","Melaenornis edolioides"
"6730","Phylloscopus subaffinis"
"6731","Chlorostilbon olivaresi"
"6732","Melampitta lugubris"
"6733","Phylloscopus yunnanensis"
"6734","Chrysococcyx klaas"
"6735","Melanocharis arfakiana"
"6736","Chrysococcyx maculatus"
"6737","Melanocharis striativentris"
"6738","Melanochlora sultanea"
"6739","Melanocorypha mongolica"
"6740","Melanopareia maximiliani"
"6741","Melanospiza richardsoni"
"6742","Melanopareia torquata"
"6743","Melidectes belfordi"
"6744","Melidectes foersteri"
"6745","Melionyx fuscus"
"6746","Melidectes leucostephes"
"6747","Melionyx nouhuysi"
"6748","Melidectes rufocrissalis"
"6749","Melidectes torquatus"
"6750","Meliphaga lewinii"
"6751","Meliphaga notata"
"6752","Melipotes ater"
"6753","Crex egregia"
"6754","Criniferoides leucogaster"
"6755","Melipotes gymnops"
"6756","Melithreptus albogularis"
"6757","Melithreptus brevirostris"
"6758","Melitograis gilolensis"
"6759","Melocichla mentalis"
"6760","Charadrius falklandicus"
"6761","Melozone aberti"
"6762","Melozone albicollis"
"6763","Melozone kieneri"
"6764","Charadrius forbesi"
"6765","Crinifer piscator"
"6766","Metabolus rugensis"
"6767","Microbates collaris"
"6768","Microcerculus marginatus"
"6769","Microcerculus philomela"
"6770","Microcerculus ustulatus"
"6771","Microeca fascinans"
"6772","Mimus graysoni"
"6773","Micromacronus sordidus"
"6774","Mimus gundlachii"
"6775","Charadrius marginatus"
"6776","Microxenops milleri"
"6777","Mimus longicaudatus"
"6778","Mimus macdonaldi"
"6779","Mimus melanotis"
"6780","Mimus patagonicus"
"6781","Charadrius modestus"
"6782","Minla ignotincta"
"6783","Mionectes rufiventris"
"6784","Mionectes striaticollis"
"6785","Mirafra affinis"
"6786","Mirafra angolensis"
"6787","Crinifer zonurus"
"6788","Mirafra collaris"
"6789","Mirafra cordofanica"
"6790","Mirafra erythrocephala"
"6791","Heterotetrax humilis"
"6792","Mirafra hypermetra"
"6793","Mirafra passerina"
"6794","Moho braccatus"
"6795","Mirafra pulpa"
"6796","Calendulauda rufa"
"6797","Mitrospingus cassinii"
"6798","Mitrospingus oleagineus"
"6799","Monticola angolensis"
"6800","Mirafra williamsi"
"6801","Monticola brevipes"
"6802","Monticola erythronotus"
"6803","Monticola explorator"
"6804","Monticola gularis"
"6805","Modulatrix stictigula"
"6806","Monticola rufiventris"
"6807","Monticola rufocinereus"
"6808","Monticola rupestris"
"6809","Monticola saxatilis"
"6810","Ixobrychus dubius"
"6811","Moho apicalis"
"6812","Moho bishopi"
"6813","Moho nobilis"
"6814","Monarcha melanopsis"
"6815","Monarcha richardsii"
"6816","Monticola semirufus"
"6817","Monticola sharpei"
"6818","Monticola solitarius"
"6819","Motacilla capensis"
"6820","Motacilla flaviventris"
"6821","Muscicapa adusta"
"6822","Muscicapa ferruginea"
"6823","Muscisaxicola albifrons"
"6824","Muscicapa muttui"
"6825","Spiza americana"
"6826","Ixobrychus eurhythmus"
"6827","Muscicapa segregata"
"6828","Muscigralla brevicauda"
"6829","Muscipipra vetula"
"6830","Muscisaxicola cinereus"
"6831","Muscisaxicola albilora"
"6832","Muscisaxicola flavinucha"
"6833","Muscisaxicola griseus"
"6834","Muscisaxicola juninensis"
"6835","Muscisaxicola maclovianus"
"6836","Muscisaxicola maculirostris"
"6837","Myadestes lanaiensis"
"6838","Myadestes myadestinus"
"6839","Myadestes obscurus"
"6840","Myadestes ralloides"
"6841","Myadestes woahensis"
"6842","Myiarchus apicalis"
"6843","Mycerobas affinis"
"6844","Mycerobas carnipes"
"6845","Mycerobas icterioides"
"6846","Mycerobas melanozanthos"
"6847","Myiagra albiventris"
"6848","Myiagra atra"
"6849","Myiagra caledonica"
"6850","Myiarchus ferox"
"6851","Myiarchus magnirostris"
"6852","Myiagra erythrops"
"6853","Myiagra ferrocyanea"
"6854","Myiagra freycineti"
"6855","Myiagra oceanica"
"6856","Myioborus brunniceps"
"6857","Myioborus cardonai"
"6858","Myiagra pluto"
"6859","Myiagra rubecula"
"6860","Myiagra vanikorensis"
"6861","Myiarchus barbirostris"
"6862","Myiarchus cephalotes"
"6863","Boissonneaua jardini"
"6864","Myiarchus nugator"
"6865","Myiarchus nuttingi"
"6866","Myiarchus oberi"
"6867","Myiarchus phaeocephalus"
"6868","Myiarchus sagrae"
"6869","Myioborus castaneocapilla"
"6870","Haematopus palliatus"
"6871","Myiarchus validus"
"6872","Myiobius atricaudus"
"6873","Myioborus albifacies"
"6874","Vireo carmioli"
"6875","Myioborus melanocephalus"
"6876","Myiophobus cryptoxanthus"
"6877","Myioborus pictus"
"6878","Myioborus torquatus"
"6879","Myiornis atricapillus"
"6880","Myiornis auricularis"
"6881","Myiornis ecaudatus"
"6882","Myiotheretes fuscorufus"
"6883","Myiodynastes bairdii"
"6884","Myiopagis cotta"
"6885","Myiopagis flavivertex"
"6886","Myiopagis subplacens"
"6887","Haematopus unicolor"
"6888","Myiophobus flavicans"
"6889","Myiophobus inornatus"
"6890","Myiophobus roraimae"
"6891","Myophonus borneensis"
"6892","Phacellodomus striaticeps"
"6893","Myiotheretes striaticollis"
"6894","Myophonus caeruleus"
"6895","Phacellodomus striaticollis"
"6896","Halcyon senegaloides"
"6897","Halcyon smyrnensis"
"6898","Myiozetetes cayanensis"
"6899","Myiozetetes granadensis"
"6900","Myiozetetes luteiventris"
"6901","Myophonus blighi"
"6902","Myophonus castaneus"
"6903","Myophonus glaucinus"
"6904","Hieraaetus morphnoides"
"6905","Myophonus horsfieldii"
"6906","Haliaeetus leucocephalus"
"6907","Myophonus insularis"
"6908","Myophonus melanurus"
"6909","Hieraaetus pennatus"
"6910","Myornis senilis"
"6911","Myrmecocichla melaena"
"6912","Myrmecocichla nigra"
"6913","Myrmoborus leucophrys"
"6914","Myrmochanes hemileucus"
"6915","Myzomela rubratra"
"6916","Myrmoborus myotherinus"
"6917","Hieraaetus wahlbergi"
"6918","Myrmorchilus strigilatus"
"6919","Myrmothera campanisona"
"6920","Myrmotherula minor"
"6921","Myrmotherula assimilis"
"6922","Myrmotherula brachyura"
"6923","Myrmotherula longipennis"
"6924","Myrmotherula menetriesii"
"6925","Hieraaetus weiskei"
"6926","Hierococcyx bocki"
"6927","Hierococcyx fugax"
"6928","Myzomela sclateri"
"6929","Hierococcyx hyperythrus"
"6930","Myrmotherula pacifica"
"6931","Myzomela tristrami"
"6932","Myrmotherula urosticta"
"6933","Myzomela albigula"
"6934","Myzomela blasii"
"6935","Myzomela boiei"
"6936","Myzomela caledonica"
"6937","Mystacornis crossleyi"
"6938","Myza celebensis"
"6939","Myza sarasinorum"
"6940","Myzomela adolphinae"
"6941","Myzomela eichhorni"
