"","FP","tip.label","verbatim_name"
"145",9.67790099325069,"Haematortyx_sanguiniceps","Haematortyx sanguiniceps"
"146",5.33489628701854,"Polyplectron_schleiermacheri","Polyplectron schleiermacheri"
"147",5.33489628701854,"Polyplectron_malacense","Polyplectron malacense"
"148",3.90163885501854,"Polyplectron_germaini","Polyplectron germaini"
"149",3.73692038706854,"Polyplectron_bicalcaratum","Polyplectron bicalcaratum"
"150",3.73692038706854,"Polyplectron_chalcurum","Polyplectron chalcurum"
"151",3.85463534421854,"Polyplectron_inopinatum","Polyplectron inopinatum"
"152",4.26248641431854,"Polyplectron_katsumatae","Polyplectron katsumatae"
"153",7.85579747337569,"Polyplectron_napoleonis","Polyplectron napoleonis"
"154",6.10181712400789,"Francolinus_psilolaemus","Francolinus psilolaemus"
"155",3.64549065685789,"Francolinus_levaillantii","Francolinus levaillantii"
"156",3.64549065685789,"Francolinus_levaillantoides","Francolinus levaillantoides"
"157",4.28452577395789,"Francolinus_africanus","Francolinus africanus"
"158",4.54387357575789,"Francolinus_shelleyi","Francolinus shelleyi"
"159",5.54470302860789,"Francolinus_finschi","Francolinus finschi"
"160",5.54470302860789,"Francolinus_streptophorus","Francolinus streptophorus"
"161",9.19167292953646,"Bambusicola_thoracicus","Bambusicola thoracicus"
"162",9.19167292953646,"Bambusicola_fytchii","Bambusicola fytchii"
"163",4.75040772025313,"Gallus_varius","Gallus varius"
"164",4.75040772025313,"Gallus_gallus","Gallus gallus"
"165",5.10884791950313,"Gallus_lafayetii","Gallus lafayetii"
"166",5.67898953153646,"Gallus_sonneratii","Gallus sonneratii"
"167",13.036920749357,"Francolinus_sephaena","Francolinus sephaena"
"168",12.259083402197,"Francolinus_francolinus","Francolinus francolinus"
"169",10.507966839697,"Francolinus_pintadeanus","Francolinus pintadeanus"
"170",10.507966839697,"Francolinus_pictus","Francolinus pictus"
"171",9.04386541759698,"Francolinus_gularis","Francolinus gularis"
"172",9.04386541759698,"Francolinus_pondicerianus","Francolinus pondicerianus"
"173",9.77896525722978,"Francolinus_schlegelii","Francolinus schlegelii"
"174",9.77896525722978,"Francolinus_coqui","Francolinus coqui"
"175",10.6493489527298,"Francolinus_lathami","Francolinus lathami"
"176",10.6493489527298,"Francolinus_albogularis","Francolinus albogularis"
"177",8.71921281432761,"Pavo_muticus","Pavo muticus"
"178",8.71921281432761,"Pavo_cristatus","Pavo cristatus"
"179",10.3121953963276,"Afropavo_congensis","Afropavo congensis"
"180",18.8672557192676,"Ithaginis_cruentus","Ithaginis cruentus"
"181",9.80799739658317,"Meleagris_gallopavo","Meleagris gallopavo"
"182",9.80799739658317,"Meleagris_ocellata","Meleagris ocellata"
"183",11.9860854551332,"Bonasa_umbellus","Bonasa umbellus"
"184",7.80175425963317,"Bonasa_sewerzowi","Bonasa sewerzowi"
"185",7.80175425963317,"Bonasa_bonasia","Bonasa bonasia"
"186",6.75145868206454,"Lagopus_leucura","Lagopus leucura"
"187",5.97873231856454,"Lagopus_muta","Lagopus muta"
"188",5.97873231856454,"Lagopus_lagopus","Lagopus lagopus"
"189",4.90361247391454,"Tetrao_parvirostris","Tetrao parvirostris"
"190",4.90361247391454,"Tetrao_urogallus","Tetrao urogallus"
"191",4.52351143291454,"Tetrao_tetrix","Tetrao tetrix"
"192",4.52351143291454,"Tetrao_mlokosiewiczi","Tetrao mlokosiewiczi"
"193",5.93856923016454,"Dendragapus_canadensis","Dendragapus canadensis"
"194",5.93856923016454,"Dendragapus_falcipennis","Dendragapus falcipennis"
"195",3.12156371787288,"Dendragapus_obscurus","Dendragapus obscurus"
"196",3.12156371787288,"Dendragapus_fuliginosus","Dendragapus fuliginosus"
"197",2.82844184387288,"Lerwa_lerwa","Lerwa lerwa"
"198",2.47052281233954,"Tympanuchus_pallidicinctus","Tympanuchus pallidicinctus"
"199",2.41363865613954,"Tympanuchus_cupido","Tympanuchus cupido"
"200",2.41363865613954,"Tympanuchus_phasianellus","Tympanuchus phasianellus"
"201",3.75205756077288,"Centrocercus_urophasianus","Centrocercus urophasianus"
"202",3.75205756077288,"Centrocercus_minimus","Centrocercus minimus"
"203",13.9781248082653,"Rhizothera_longirostris","Rhizothera longirostris"
"204",13.9781248082653,"Pucrasia_macrolopha","Pucrasia macrolopha"
"205",7.24745905757672,"Syrmaticus_soemmerringii","Syrmaticus soemmerringii"
"206",3.71658846158572,"Syrmaticus_humiae","Syrmaticus humiae"
"207",3.71658846158572,"Syrmaticus_ellioti","Syrmaticus ellioti"
"208",4.75041935857672,"Syrmaticus_mikado","Syrmaticus mikado"
"209",7.57876210152672,"Syrmaticus_reevesii","Syrmaticus reevesii"
"210",5.93060113535172,"Phasianus_colchicus","Phasianus colchicus"
"211",5.93060113535172,"Phasianus_versicolor","Phasianus versicolor"
"212",5.46525690101839,"Chrysolophus_pictus","Chrysolophus pictus"
"213",5.46525690101839,"Chrysolophus_amherstiae","Chrysolophus amherstiae"
"214",5.23114263114339,"Crossoptilon_harmani","Crossoptilon harmani"
"215",4.13194935547672,"Crossoptilon_crossoptilon","Crossoptilon crossoptilon"
"216",3.12095829384672,"Crossoptilon_mantchuricum","Crossoptilon mantchuricum"
"217",3.12095829384672,"Crossoptilon_auritum","Crossoptilon auritum"
"218",5.15628182673854,"Lophura_erythrophthalma","Lophura erythrophthalma"
"219",3.24291182823854,"Lophura_ignita","Lophura ignita"
"220",2.84137849868854,"Lophura_diardi","Lophura diardi"
"221",2.84137849868854,"Lophura_hoogerwerfi","Lophura hoogerwerfi"
"222",3.68727260673854,"Lophura_inornata","Lophura inornata"
"223",4.96420391657521,"Lophura_bulweri","Lophura bulweri"
"224",2.64756173842187,"Lophura_hatinhensis","Lophura hatinhensis"
"225",2.64756173842187,"Lophura_edwardsi","Lophura edwardsi"
"226",3.70922991586187,"Lophura_swinhoii","Lophura swinhoii"
"227",3.53815529769521,"Lophura_leucomelanos","Lophura leucomelanos"
"228",3.53815529769521,"Lophura_nycthemera","Lophura nycthemera"
"229",7.21197740677672,"Catreus_wallichi","Catreus wallichi"
"230",6.56037558895339,"Perdix_perdix","Perdix perdix"
"231",6.56037558895339,"Perdix_dauurica","Perdix dauurica"
"232",6.62678360375339,"Perdix_hodgsoniae","Perdix hodgsoniae"
"233",4.46421757743388,"Tragopan_temminckii","Tragopan temminckii"
"234",4.46421757743388,"Tragopan_melanocephalus","Tragopan melanocephalus"
"235",5.50999149911388,"Tragopan_caboti","Tragopan caboti"
"236",6.32498733928055,"Tragopan_blythii","Tragopan blythii"
"237",6.32498733928055,"Tragopan_satyra","Tragopan satyra"
"238",7.61110169144721,"Lophophorus_lhuysii","Lophophorus lhuysii"
"239",7.20085767184722,"Lophophorus_sclateri","Lophophorus sclateri"
"240",7.20085767184722,"Lophophorus_impejanus","Lophophorus impejanus"
"241",7.35502686828055,"Tetraophasis_obscurus","Tetraophasis obscurus"
"242",7.35502686828055,"Tetraophasis_szechenyii","Tetraophasis szechenyii"
"243",14.4648197194865,"Rheinardia_ocellata","Rheinardia ocellata"
"244",14.4648197194865,"Argusianus_argus","Argusianus argus"
"245",15.121119035056,"Xenoperdix_udzungwensis","Xenoperdix udzungwensis"
"246",15.121119035056,"Melanoperdix_niger","Melanoperdix niger"
"247",15.447466406965,"Rollulus_rouloul","Rollulus rouloul"
"248",15.447466406965,"Caloperdix_oculeus","Caloperdix oculeus"
"249",6.56038489714838,"Arborophila_chloropus","Arborophila chloropus"
"250",5.09414830914838,"Arborophila_campbelli","Arborophila campbelli"
