occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Picathartes gymnocephalus","Picathartes gymnocephalus (Temminck, 1825)","2482632","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Picathartidae","Picathartes","Picathartes gymnocephalus","Picathartes gymnocephalus","(Temminck, 1825) ","2482632",
,"Picathartes oreas","Picathartes oreas Reichenow, 1899","2482631","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Picathartidae","Picathartes","Picathartes oreas","Picathartes oreas","Reichenow, 1899","2482631",
,"Brachygalba lugubris","Brachygalba lugubris (Swainson, 1838)","2475040","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Piciformes","Galbulidae","Brachygalba","Brachygalba lugubris","Brachygalba lugubris","(Swainson, 1838) ","2475040",
,"Brachygalba salmoni","Brachygalba salmoni P.L.Sclater & Salvin, 1879","2475051","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Piciformes","Galbulidae","Brachygalba","Brachygalba salmoni","Brachygalba salmoni","P.L.Sclater & Salvin, 1879","2475051",
,"Pinarocorys erythropygia","Pinarocorys erythropygia (Strickland, 1852)","2490607","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Pinarocorys","Pinarocorys erythropygia","Pinarocorys erythropygia","(Strickland, 1852) ","2490607",
,"Pinarornis plumosus","Pinarornis plumosus Sharpe, 1876","2492465","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Pinarornis","Pinarornis plumosus","Pinarornis plumosus","Sharpe, 1876","2492465",
,"Pinarocorys nigricans","Pinarocorys nigricans (Sundevall, 1850)","2490606","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Pinarocorys","Pinarocorys nigricans","Pinarocorys nigricans","(Sundevall, 1850) ","2490606",
,"Pinaroloxias inornata","Pinaroloxias inornata (Gould, 1843)","2491137","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Pinaroloxias","Pinaroloxias inornata","Pinaroloxias inornata","(Gould, 1843) ","2491137",
,"Brachypteracias leptosomus","Brachypteracias leptosomus (R.Lesson, 1833)","2475331","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Coraciiformes","Brachypteraciidae","Brachypteracias","Brachypteracias leptosomus","Brachypteracias leptosomus","(R.Lesson, 1833) ","2475331",
,"Brachyramphus brevirostris","Brachyramphus brevirostris (Vigors, 1829)","5229286","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Alcidae","Brachyramphus","Brachyramphus brevirostris","Brachyramphus brevirostris","(Vigors, 1829) ","5229286",
,"Pipilo ocai","Pipilo ocai (Lawrence, 1865)","2491278","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo ocai","Pipilo ocai","(Lawrence, 1865) ","2491278",
,"Pipraeidea melanonota","Pipraeidea melanonota (Vieillot, 1819)","2488795","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Pipraeidea","Pipraeidea melanonota","Pipraeidea melanonota","(Vieillot, 1819) ","2488795",
,"Pipra aureola","Pipra aureola (Linnaeus, 1758)","2487634","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pipridae","Pipra","Pipra aureola","Pipra aureola","(Linnaeus, 1758) ","2487634",
,"Brachyramphus perdix","Brachyramphus perdix (Pallas, 1811)","5229287","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Charadriiformes","Alcidae","Brachyramphus","Brachyramphus perdix","Brachyramphus perdix","(Pallas, 1811) ","5229287",
,"Pipra fasciicauda","Pipra fasciicauda Hellmayr, 1906","2487653","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pipridae","Pipra","Pipra fasciicauda","Pipra fasciicauda","Hellmayr, 1906","2487653",
,"Pipra filicauda","Pipra filicauda Spix, 1825","2487626","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pipridae","Pipra","Pipra filicauda","Pipra filicauda","Spix, 1825","2487626",
,"Pipreola formosa","Pipreola formosa (Hartlaub, 1849)","2486364","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Pipreola","Pipreola formosa","Pipreola formosa","(Hartlaub, 1849) ","2486364",
,"Pipreola intermedia","Pipreola intermedia Taczanowski, 1884","2486378","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Pipreola","Pipreola intermedia","Pipreola intermedia","Taczanowski, 1884","2486378",
,"Pipreola jucunda","Pipreola jucunda P.L.Sclater, 1860","2486363","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Pipreola","Pipreola jucunda","Pipreola jucunda","P.L.Sclater, 1860","2486363",
,"Pipreola arcuata","Pipreola arcuata (Lafresnaye, 1843)","2486368","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Pipreola","Pipreola arcuata","Pipreola arcuata","(Lafresnaye, 1843) ","2486368",
,"Pipreola lubomirskii","Pipreola lubomirskii Taczanowski, 1879","2486362","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Pipreola","Pipreola lubomirskii","Pipreola lubomirskii","Taczanowski, 1879","2486362",
,"Pipreola pulchra","Pipreola pulchra (Hellmayr, 1917)","2486382","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cotingidae","Pipreola","Pipreola pulchra","Pipreola pulchra","(Hellmayr, 1917) ","2486382",
,"Amadina fasciata","Amadina fasciata (Gmelin, 1789)","2493707","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Amadina","Amadina fasciata","Amadina fasciata","(Gmelin, 1789) ","2493707",
,"Edolisoma melas","Edolisoma melas (R.P.Lesson, 1828)","10905263","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Campephagidae","Coracina","Coracina melas","Edolisoma melas","(R.P.Lesson, 1828) ","10905263","2486757"
,"Piranga erythrocephala","Piranga erythrocephala (Swainson, 1827)","2488514","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga erythrocephala","Piranga erythrocephala","(Swainson, 1827) ","2488514",
,"Dessonornis humeralis","Dessonornis humeralis A.Smith, 1836","11056623","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Cossypha","Cossypha humeralis","Dessonornis humeralis","A.Smith, 1836","11056623","2492584"
,"Piranga rubra","Piranga rubra (Linnaeus, 1758)","2488485","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga rubra","Piranga rubra","(Linnaeus, 1758) ","2488485",
,"Pitta reichenowi","Pitta reichenowi Madarasz, 1901","2489506","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pittidae","Pitta","Pitta reichenowi","Pitta reichenowi","Madarasz, 1901","2489506",
,"Pitta steerii","Pitta steerii (Sharpe, 1876)","2489456","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pittidae","Pitta","Pitta steerii","Pitta steerii","(Sharpe, 1876) ","2489456",
,"Atlapetes albiceps","Atlapetes albiceps (Taczanowski, 1884)","2491437","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Atlapetes","Atlapetes albiceps","Atlapetes albiceps","(Taczanowski, 1884) ","2491437",
,"Piranga olivacea","Piranga olivacea (J.F.Gmelin, 1789)","2488517","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga olivacea","Piranga olivacea","(J.F.Gmelin, 1789) ","2488517",
,"Piranga roseogularis","Piranga roseogularis S.Cabot, 1846","2488519","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga roseogularis","Piranga roseogularis","S.Cabot, 1846","2488519",
,"Pittasoma michleri","Pittasoma michleri Cassin, 1860","2490573","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Conopophagidae","Pittasoma","Pittasoma michleri","Pittasoma michleri","Cassin, 1860","2490573",
,"Pittasoma rufopileatum","Pittasoma rufopileatum Hartert, 1901","2490572","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Conopophagidae","Pittasoma","Pittasoma rufopileatum","Pittasoma rufopileatum","Hartert, 1901","2490572",
,"Pitta anerythra","Pitta anerythra Rothschild, 1901","2489522","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pittidae","Pitta","Pitta anerythra","Pitta anerythra","Rothschild, 1901","2489522",
,"Platyspiza crassirostris","Platyspiza crassirostris (Gould, 1837)","2491748","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Platyspiza","Platyspiza crassirostris","Platyspiza crassirostris","(Gould, 1837) ","2491748",
,"Platysteira albifrons","Platysteira albifrons Sharpe, 1873","2492314","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Platysteiridae","Platysteira","Platysteira albifrons","Platysteira albifrons","Sharpe, 1873","2492314",
,"Atlapetes canigenis","Atlapetes canigenis Chapman, 1919","2491418","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Atlapetes","Atlapetes canigenis","Atlapetes canigenis","Chapman, 1919","2491418",
,"Piranga rubriceps","Piranga rubriceps G.R.Gray, 1844","2488518","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","Piranga rubriceps","Piranga rubriceps","G.R.Gray, 1844","2488518",
,"Pitta angolensis","Pitta angolensis Vieillot, 1816","2489502","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pittidae","Pitta","Pitta angolensis","Pitta angolensis","Vieillot, 1816","2489502",
,"Pitta iris","Pitta iris Gould, 1842","2489554","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pittidae","Pitta","Pitta iris","Pitta iris","Gould, 1842","2489554",
,"Pitta nympha","Pitta nympha Temminck & Schlegel, 1850","2489521","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pittidae","Pitta","Pitta nympha","Pitta nympha","Temminck & Schlegel, 1850","2489521",
,"Atlapetes citrinellus","Atlapetes citrinellus (Cabanis, 1883)","2491463","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Atlapetes","Atlapetes citrinellus","Atlapetes citrinellus","(Cabanis, 1883) ","2491463",
,"Platyrinchus cancrominus","Platyrinchus cancrominus P.L.Sclater & Salvin, 1860","5229583","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Platyrinchus","Platyrinchus cancrominus","Platyrinchus cancrominus","P.L.Sclater & Salvin, 1860","5229583",
,"Atlapetes forbesi","Atlapetes forbesi Morrison, 1947","2491465","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Atlapetes","Atlapetes forbesi","Atlapetes forbesi","Morrison, 1947","2491465",
,"Platyrinchus coronatus","Platyrinchus coronatus P.L.Sclater, 1858","5229602","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Platyrinchus","Platyrinchus coronatus","Platyrinchus coronatus","P.L.Sclater, 1858","5229602",
,"Platyrinchus leucoryphus","Platyrinchus leucoryphus Wied-Neuwied, 1831","5229574","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Platyrinchus","Platyrinchus leucoryphus","Platyrinchus leucoryphus","Wied-Neuwied, 1831","5229574",
,"Poospiza ornata","Poospiza ornata (Landbeck, 1865)","2491158","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Poospiza","Poospiza ornata","Poospiza ornata","(Landbeck, 1865) ","2491158",
,"Platyrinchus platyrhynchos","Platyrinchus platyrhynchos (Gmelin, 1788)","5229575","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Platyrinchus","Platyrinchus platyrhynchos","Platyrinchus platyrhynchos","(Gmelin, 1788) ","5229575",
,"Premnoplex brunnescens","Premnoplex brunnescens (P.L.Sclater, 1856)","2485279","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Premnoplex","Premnoplex brunnescens","Premnoplex brunnescens","(P.L.Sclater, 1856) ","2485279",
,"Prinia bairdii","Prinia bairdii (Cassin, 1855)","2492753","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Prinia","Prinia bairdii","Prinia bairdii","(Cassin, 1855) ","2492753",
,"Prinia buchanani","Prinia buchanani Blyth, 1844","2492746","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Prinia","Prinia buchanani","Prinia buchanani","Blyth, 1844","2492746",
,"Platysteira cyanea","Platysteira cyanea (Statius Muller, 1776)","2492313","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Platysteiridae","Platysteira","Platysteira cyanea","Platysteira cyanea","(Statius Muller, 1776) ","2492313",
,"Platysteira laticincta","Platysteira laticincta Bates, 1926","2492315","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Platysteiridae","Platysteira","Platysteira laticincta","Platysteira laticincta","Bates, 1926","2492315",
,"Platysteira peltata","Platysteira peltata Sundevall, 1850","2492312","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Platysteiridae","Platysteira","Platysteira peltata","Platysteira peltata","Sundevall, 1850","2492312",
,"Plectorhyncha lanceolata","Plectorhyncha lanceolata Gould, 1838","2487236","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Plectorhyncha","Plectorhyncha lanceolata","Plectorhyncha lanceolata","Gould, 1838","2487236",
,"Plectrophenax hyperboreus","Plectrophenax hyperboreus Ridgway, 1884","2491718","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Calcariidae","Plectrophenax","Plectrophenax hyperboreus","Plectrophenax hyperboreus","Ridgway, 1884","2491718",
,"Ploceus alienus","Ploceus alienus (Sharpe, 1902)","2494048","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus alienus","Ploceus alienus","(Sharpe, 1902) ","2494048",
,"Prinia polychroa","Prinia polychroa (Temminck, 1828)","2492751","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Prinia","Prinia polychroa","Prinia polychroa","(Temminck, 1828) ","2492751",
,"Prinia rufescens","Prinia rufescens Blyth, 1847","2492760","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Prinia","Prinia rufescens","Prinia rufescens","Blyth, 1847","2492760",
,"Ploceus burnieri","Ploceus burnieri N.E.Baker & E.M.Baker, 1990","2494044","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus burnieri","Ploceus burnieri","N.E.Baker & E.M.Baker, 1990","2494044",
,"Ploceus capensis","Ploceus capensis (Linnaeus, 1766)","2494035","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus capensis","Ploceus capensis","(Linnaeus, 1766) ","2494035",
,"Plocepasser donaldsoni","Plocepasser donaldsoni Sharpe, 1895","2492360","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passeridae","Plocepasser","Plocepasser donaldsoni","Plocepasser donaldsoni","Sharpe, 1895","2492360",
,"Plocepasser mahali","Plocepasser mahali A.Smith, 1836","2492362","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passeridae","Plocepasser","Plocepasser mahali","Plocepasser mahali","A.Smith, 1836","2492362",
,"Ploceus castaneiceps","Ploceus castaneiceps (Sharpe, 1890)","2494025","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus castaneiceps","Ploceus castaneiceps","(Sharpe, 1890) ","2494025",
,"Ploceus castanops","Ploceus castanops Shelley, 1888","2494016","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus castanops","Ploceus castanops","Shelley, 1888","2494016",
,"Prinia socialis","Prinia socialis Sykes, 1832","2492752","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Prinia","Prinia socialis","Prinia socialis","Sykes, 1832","2492752",
,"Prinia somalica","Prinia somalica (Elliot, 1897)","2492745","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Prinia","Prinia somalica","Prinia somalica","(Elliot, 1897) ","2492745",
,"Prinia subflava","Prinia subflava (Gmelin, 1789)","2492762","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Prinia","Prinia subflava","Prinia subflava","(Gmelin, 1789) ","2492762",
,"Plocepasser superciliosus","Plocepasser superciliosus (Cretzschmar, 1827)","2492361","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Passeridae","Plocepasser","Plocepasser superciliosus","Plocepasser superciliosus","(Cretzschmar, 1827) ","2492361",
,"Ploceus albinucha","Ploceus albinucha (Bocage, 1876)","2494069","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus albinucha","Ploceus albinucha","(Bocage, 1876) ","2494069",
,"Pomarea fluxa","Pomarea fluxa Murphy & Mathews, 1928","5788739","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Monarchidae","Pomarea","Pomarea fluxa","Pomarea fluxa","Murphy & Mathews, 1928","5788739",
,"Ploceus angolensis","Ploceus angolensis (Bocage, 1878)","2494037","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus angolensis","Ploceus angolensis","(Bocage, 1878) ","2494037",
,"Ploceus aureonucha","Ploceus aureonucha Sassi, 1920","2494020","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus aureonucha","Ploceus aureonucha","Sassi, 1920","2494020",
,"Ploceus badius","Ploceus badius (Cassin, 1850)","2494009","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus badius","Ploceus badius","(Cassin, 1850) ","2494009",
,"Ploceus baglafecht","Ploceus baglafecht (Daudin, 1802)","2494061","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus baglafecht","Ploceus baglafecht","(Daudin, 1802) ","2494061",
,"Prionochilus maculatus","Prionochilus maculatus (Temminck, 1836)","5229960","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Dicaeidae","Prionochilus","Prionochilus maculatus","Prionochilus maculatus","(Temminck, 1836) ","5229960",
,"Ploceus batesi","Ploceus batesi (Sharpe, 1908)","2494031","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus batesi","Ploceus batesi","(Sharpe, 1908) ","2494031",
,"Ploceus flavipes","Ploceus flavipes (Chapin, 1916)","5788938","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus flavipes","Ploceus flavipes","(Chapin, 1916) ","5788938",
,"Ploceus grandis","Ploceus grandis (G.R.Gray, 1844)","2494062","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus grandis","Ploceus grandis","(G.R.Gray, 1844) ","2494062",
,"Ploceus heuglini","Ploceus heuglini Reichenow, 1886","2494052","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus heuglini","Ploceus heuglini","Reichenow, 1886","2494052",
,"Ploceus bertrandi","Ploceus bertrandi (Shelley, 1893)","2494013","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus bertrandi","Ploceus bertrandi","(Shelley, 1893) ","2494013",
,"Ploceus insignis","Ploceus insignis (Sharpe, 1891)","2494032","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus insignis","Ploceus insignis","(Sharpe, 1891) ","2494032",
,"Ploceus dorsomaculatus","Ploceus dorsomaculatus (Reichenow, 1893)","2494038","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus dorsomaculatus","Ploceus dorsomaculatus","(Reichenow, 1893) ","2494038",
,"Ploceus princeps","Ploceus princeps (Bonaparte, 1850)","2494026","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus princeps","Ploceus princeps","(Bonaparte, 1850) ","2494026",
,"Prionochilus olivaceus","Prionochilus olivaceus Tweeddale, 1877","5229958","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Dicaeidae","Prionochilus","Prionochilus olivaceus","Prionochilus olivaceus","Tweeddale, 1877","5229958",
,"Prionochilus percussus","Prionochilus percussus (Temminck, 1826)","5229962","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Dicaeidae","Prionochilus","Prionochilus percussus","Prionochilus percussus","(Temminck, 1826) ","5229962",
,"Prionochilus plateni","Prionochilus plateni W.Blasius, 1888","5229959","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Dicaeidae","Prionochilus","Prionochilus plateni","Prionochilus plateni","W.Blasius, 1888","5229959",
,"Prionochilus thoracicus","Prionochilus thoracicus (Temminck, 1836)","5229957","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Dicaeidae","Prionochilus","Prionochilus thoracicus","Prionochilus thoracicus","(Temminck, 1836) ","5229957",
,"Ploceus philippinus","Ploceus philippinus (Linnaeus, 1766)","2494056","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus philippinus","Ploceus philippinus","(Linnaeus, 1766) ","2494056",
,"Ploceus reichardi","Ploceus reichardi Reichenow, 1886","2494018","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus reichardi","Ploceus reichardi","Reichenow, 1886","2494018",
,"Ploceus sakalava","Ploceus sakalava Hartlaub, 1861","2494051","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus sakalava","Ploceus sakalava","Hartlaub, 1861","2494051",
,"Ploceus sanctithomae","Ploceus sanctithomae (Hartlaub, 1848)","2494039","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus sanctithomae","Ploceus sanctithomae","(Hartlaub, 1848) ","2494039",
,"Poecilotriccus calopterus","Poecilotriccus calopterus (P.L.Sclater, 1857)","2483887","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Poecilotriccus","Poecilotriccus calopterus","Poecilotriccus calopterus","(P.L.Sclater, 1857) ","2483887",
,"Ploceus spekei","Ploceus spekei (Heuglin, 1861)","2494030","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus spekei","Ploceus spekei","(Heuglin, 1861) ","2494030",
,"Ploceus subaureus","Ploceus subaureus A.Smith, 1839","2494012","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus subaureus","Ploceus subaureus","A.Smith, 1839","2494012",
,"Ploceus superciliosus","Ploceus superciliosus (Shelley, 1873)","5788940","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus superciliosus","Ploceus superciliosus","(Shelley, 1873) ","5788940",
,"Ploceus taeniopterus","Ploceus taeniopterus (Reichenbach, 1863)","2494043","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus taeniopterus","Ploceus taeniopterus","(Reichenbach, 1863) ","2494043",
,"Ploceus temporalis","Ploceus temporalis (Bocage, 1880)","2494034","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus temporalis","Ploceus temporalis","(Bocage, 1880) ","2494034",
,"Ploceus weynsi","Ploceus weynsi (Dubois, 1900)","2494047","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Ploceus","Ploceus weynsi","Ploceus weynsi","(Dubois, 1900) ","2494047",
,"Sporophila simplex","Sporophila simplex (Taczanowski, 1874)","2491384","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Thraupidae","Sporophila","Sporophila simplex","Sporophila simplex","(Taczanowski, 1874) ","2491384",
,"Pnoepyga formosana","Pnoepyga formosana Ingram, 1909","5733790","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pnoepygidae","Pnoepyga","Pnoepyga formosana","Pnoepyga formosana","Ingram, 1909","5733790",
,"Pnoepyga pusilla","Pnoepyga pusilla Hodgson, 1845","2493102","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Pnoepygidae","Pnoepyga","Pnoepyga pusilla","Pnoepyga pusilla","Hodgson, 1845","2493102",
,"Poecilotriccus latirostris","Poecilotriccus latirostris (Pelzeln, 1868)","2483871","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Poecilotriccus","Poecilotriccus latirostris","Poecilotriccus latirostris","(Pelzeln, 1868) ","2483871",
,"Podoces panderi","Podoces panderi Fischer von Waldheim, 1821","5229500","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Podoces","Podoces panderi","Podoces panderi","Fischer von Waldheim, 1821","5229500",
,"Podoces pleskei","Podoces pleskei Zarudny, 1896","5229502","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Podoces","Podoces pleskei","Podoces pleskei","Zarudny, 1896","5229502",
