scientificName
Zonerodius heliosylus
Zebrilus undulatus
Ixobrychus involucris
Ixobrychus sturmii
Ixobrychus exilis
Botaurus stellaris
Botaurus poiciloptilus
Botaurus lentiginosus
Botaurus pinnatus
Ixobrychus minutus
Ixobrychus sinensis
Ixobrychus eurhythmus
Ixobrychus cinnamomeus
Ixobrychus flavicollis
Syrigma sibilatrix
Egretta caerulea
Egretta novaehollandiae
Egretta ardesiaca
Egretta eulophotes
Egretta sacra
Egretta garzetta
Egretta thula
Egretta tricolor
Egretta rufescens
Egretta gularis
Egretta vinaceigula
Nycticorax caledonicus
Nycticorax nycticorax
Butorides virescens
Butorides striata
Agamia agami
Ardeola ralloides
Ardeola speciosa
Ardeola rufiventris
Ardeola grayii
Ardeola idae
Ardeola bacchus
Mesophoyx intermedia
Pilherodius pileatus
Casmerodius albus
Bubulcus ibis
Ardea picata
Ardea melanocephala
Ardea goliath
Ardea pacifica
Ardea sumatrana
Ardea insignis
Ardea humbloti
Ardea cinerea
Ardea purpurea
Ardea herodias
Ardea cocoi
Gorsachius magnificus
Gorsachius goisagi
Gorsachius melanolophus
Gorsachius leuconotus
Nyctanassa violacea
Tigrisoma lineatum
Tigrisoma mexicanum
Tigrisoma fasciatum
Pelecanus conspicillatus
Pelecanus erythrorhynchos
Pelecanus occidentalis
Pelecanus crispus
Pelecanus onocrotalus
Pelecanus philippensis
Pelecanus thagus
Pelecanus rufescens
Balaeniceps rex
Scopus umbretta
Fregata andrewsi
Fregata minor
Fregata ariel
Fregata magnificens
Fregata aquila
Morus serrator
Morus capensis
Morus bassanus
Papasula abbotti
Sula granti
Sula dactylatra
Sula variegata
Sula nebouxii
Sula leucogaster
Sula sula
Anhinga rufa
Anhinga melanogaster
Anhinga novaehollandiae
Anhinga anhinga
Phalacrocorax onslowi
Phalacrocorax urile
Phalacrocorax pelagicus
Phalacrocorax niger
Phalacrocorax pygmeus
Phalacrocorax coronatus
Phalacrocorax penicillatus
Phalacrocorax atriceps
Phalacrocorax fuscescens
Phalacrocorax fuscicollis
Phalacrocorax chalconotus
Phalacrocorax nigrogularis
Phalacrocorax magellanicus
Phalacrocorax auritus
Phalacrocorax bougainvillii
Phalacrocorax brasilianus
Phalacrocorax ranfurlyi
Phalacrocorax africanus
Phalacrocorax carbo
Phalacrocorax campbelli
Phalacrocorax neglectus
Phalacrocorax varius
Phalacrocorax colensoi
Phalacrocorax capillatus
Phalacrocorax sulcirostris
Phalacrocorax carunculatus
Phalacrocorax harrisi
Phalacrocorax punctatus
Phalacrocorax featherstoni
Phalacrocorax gaimardi
Phalacrocorax capensis
Phalacrocorax aristotelis
Phalacrocorax melanoleucos
Mesitornis unicolor
Mesitornis variegatus
Monias benschi
Phapitreron amethystinus
Phapitreron brunneiceps
Phapitreron cinereiceps
Phapitreron leucotis
Caloenas nicobarica
Didunculus strigirostris
Goura cristata
Goura victoria
Goura scheepmakeri
Otidiphaps nobilis
Trugon terrestris
Gallicolumba stairi
Gallicolumba jobiensis
Gallicolumba beccarii
Gallicolumba platenae
Leucosarcia melanoleuca
Geopelia striata
Geopelia placida
Geopelia cuneata
Geopelia maugeus
Geopelia humeralis
Geophaps smithii
Geophaps plumifera
Geophaps scripta
Ocyphaps lophotes
Phaps elegans
Phaps chalcoptera
Phaps histrionica
Petrophassa rufipennis
Petrophassa albipennis
Gallicolumba keayi
Gallicolumba canifrons
Gallicolumba erythroptera
Gallicolumba hoedtii
Henicophaps albifrons
Henicophaps foersteri
Gallicolumba menagei
Gallicolumba crinigera
Gallicolumba xanthonura
Gallicolumba rufigula
Gallicolumba luzonica
Gallicolumba sanctaecrucis
Gallicolumba rubescens
Gallicolumba tristigmata
Gallicolumba kubaryi
Treron sanctithomae
Treron formosae
Treron teysmannii
Treron griseicauda
Treron olax
Treron phoenicopterus
Treron pompadora
Treron sieboldii
Treron capellei
Treron curvirostra
Treron pembaensis
Treron bicinctus
Treron sphenurus
Treron psittaceus
Treron floris
Treron fulvicollis
Treron apicauda
Treron vernans
Treron calvus
Treron waalia
Treron australis
Treron oxyurus
Treron seimundi
Hemiphaga novaeseelandiae
Lopholaimus antarcticus
Gymnophaps mada
Gymnophaps albertisii
Gymnophaps solomonensis
Ducula rosacea
Ducula subflavescens
Ducula cineracea
Ducula concinna
Ducula luctuosa
Ducula whartoni
Ducula oceanica
Ducula aurorae
Ducula mullerii
Ducula chalconota
Ducula bakeri
Ducula radiata
Ducula pickeringii
Ducula brenchleyi
Ducula zoeae
Ducula lacernulata
Ducula mindorensis
Ducula badia
Ducula myristicivora
Ducula rufigaster
Ducula basilica
Ducula galeata
Ducula forsteni
Ducula pacifica
Ducula goliath
Ducula rubricera
Ducula aenea
Ducula pistrinaria
Ducula latrans
Ducula perspicillata
Ducula poliocephala
Ducula bicolor
Ducula finschii
Ducula pinon
Ducula melanochroa
Ducula spilorrhoa
Ducula carola
Ptilinopus porphyreus
Ptilinopus dohertyi
Ptilinopus porphyraceus
Ptilinopus magnificus
Ptilinopus monacha
Ptilinopus cinctus
Ptilinopus eugeniae
Ptilinopus occipitalis
Ptilinopus pelewensis
Ptilinopus purpuratus
Ptilinopus leclancheri
Ptilinopus hyogastrus
Ptilinopus fischeri
Ptilinopus dupetithouarsii
Ptilinopus iozonus
Ptilinopus insolitus
Ptilinopus merrilli
Ptilinopus coronulatus
Ptilinopus viridis
Ptilinopus victor
Ptilinopus arcanus
Ptilinopus luteovirens
Drepanoptila holosericea
Alectroenas pulcherrima
Alectroenas madagascariensis
Alectroenas sganzini
Ptilinopus perlatus
Ptilinopus granulifrons
Ptilinopus tannensis
Ptilinopus perousii
Ptilinopus bernsteinii
Cryptophaps poecilorrhoa
Ptilinopus jambu
Ptilinopus ornatus
Ptilinopus layardi
Ptilinopus insularis
Ptilinopus pulchellus
