"","verbatim_name","dataset","log_R2_1","tp1_AOO_1","tp2_AOO_1"
"252","Certhia familiaris","Birds_Atlas_Czechia",0.0682299622941421,74156.2531602768,79392.5359801583
"253","Certhia familiaris","Birds_atlas_EBBA",0.253109697316118,4334218.48059942,5582579.85975146
"254","Certhia familiaris","Birds_atlas_Japan",0.942221391629307,11738.0854601631,30116.1060805439
"255","Cettia cetti","Birds_atlas_EBBA",0.282323929677512,1931883.63678623,2562080.01448916
"256","Cettia diphone","Birds_atlas_Japan",0.0103755939161096,424583.36660127,429011.60426856
"257","Chaetura pelagica","Birds_Atlas_New_York",-0.164273411593436,78072.4424388595,66245.2479536121
"258","Chalcophaps indica","Birds_atlas_Japan",0.469708103020723,2339.17737253961,3741.57789826866
"259","Charadrius alexandrinus","Birds_atlas_EBBA",0.194748563782104,805847.690191563,979109.336826297
"260","Charadrius alexandrinus","Birds_atlas_Japan",-0.870810302305009,8744.21663322812,3660.4358438192
"261","Charadrius asiaticus","Birds_atlas_EBBA",-1.82603884188071,62133.3505916559,10006.591736308
"262","Charadrius dubius","Birds_Atlas_Czechia",0.0379402812792268,48252.1743479482,50118.0474744593
"263","Charadrius dubius","Birds_atlas_EBBA",0.259617038442777,5037575.5542163,6530881.74450296
"264","Charadrius dubius","Birds_atlas_Japan",-0.100015667469411,46332.613407518,41922.825456786
"265","Charadrius hiaticula","Birds_atlas_EBBA",0.135243099770712,2063449.96076633,2362268.57991905
"266","Charadrius leschenaultii","Birds_atlas_EBBA",1.60884947647139,2501.95509977446,12502.4164624565
"267","Charadrius melodus","Birds_Atlas_New_York",0.026645909031832,1849.87039984397,1899.82445828869
"268","Charadrius morinellus","Birds_Atlas_Czechia",-0.70047745189786,263.62905708171,130.851825030079
"269","Charadrius placidus","Birds_atlas_Japan",0.124838792893321,15433.5974570446,17485.7380312505
"270","Charadrius vociferus","Birds_Atlas_New_York",-0.0420089117735257,98493.6002041435,94441.6951687921
"271","Chersophilus duponti","Birds_atlas_EBBA",0.250764851809065,97438.0719321455,125208.690393182
"272","Chlidonias hybrida","Birds_atlas_EBBA",0.776760301326483,661949.701064705,1439354.27824037
"273","Chlidonias leucopterus","Birds_atlas_EBBA",0.574376482301383,589092.807104453,1046242.25670837
"274","Chlidonias niger","Birds_Atlas_Czechia",-0.318072826186324,8845.8100163011,6435.7673241892
"275","Chlidonias niger","Birds_atlas_EBBA",0.000871106895403434,1785847.31401401,1787403.65569495
"276","Chlidonias niger","Birds_Atlas_New_York",-0.506210881793191,1825.4855058647,1100.35747080633
"277","Chloris chloris","Birds_atlas_EBBA",0.169525658969189,6845348.22256148,8109976.6499811
"278","Chloris sinica","Birds_atlas_Japan",-0.00684682714353303,346986.241862766,344618.601704384
"279","Chordeiles minor","Birds_Atlas_New_York",-1.24009534545801,11926.2027376529,3450.9258064304
"280","Chrysolophus amherstiae","Birds_atlas_EBBA",-0.0320141085518953,5449.05767115516,5277.37376401606
