"","name_in_data","original_verbatim_name","wordCount","submitted_name","Birds.of.the.World","sp_eBird","American.Ornithological.Society","GBIF","sp_BirdLife","sp_BirdTree","eBird.species.group","X","Order.x","FamilyName","RL_Category","Synonyms","TipLabel","English","Taxonomy","Clade","BLFamilyLatin","BLFamilyEnglish","FamSequID","Order.y","OscSubOsc"
"424","Monticola solitarius","Monticola solitarius",2,"Monticola solitarius","Monticola solitarius","Monticola solitarius",NA,"Monticola solitarius","Monticola solitarius","Monticola solitarius","Monticola solitarius",5496,"Passeriformes","Muscicapidae","LC",NA,"Monticola_solitarius","Blue Rock-thrush","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"425","Montifringilla nivalis","Montifringilla nivalis",2,"Montifringilla nivalis","Montifringilla nivalis",NA,"Montifringilla nivalis","Montifringilla nivalis","Montifringilla nivalis",NA,NA,10672,"Passeriformes","Passeridae","LC",NA,"Montifringilla_nivalis","White-winged Snowfinch","BL3","P8","Passeridae","Sparrows, snowfinches and allies",183,"PASSERIFORMES","Passeri"
"426","Morus bassanus","Morus bassanus",2,"Morus bassanus","Morus bassanus","Morus bassanus","Morus bassanus","Morus bassanus","Morus bassanus","Morus bassanus","Morus bassanus",3190,"Suliformes","Sulidae","LC","Sula bassana","Morus_bassanus","Northern Gannet","BL3","Sulidae","Sulidae","Gannets and boobies",31,"SULIFORMES","NONPASSERIFORMES"
"427","Motacilla alba","Motacilla alba",2,"Motacilla alba","Motacilla alba","Motacilla alba","Motacilla alba","Motacilla alba","Motacilla alba","Motacilla alba","Motacilla alba",7219,"Passeriformes","Motacillidae","LC",NA,"Motacilla_alba","White Wagtail","BL3","P9","Motacillidae","Wagtails and pipits",170,"PASSERIFORMES","Passeri"
"428","Motacilla cinerea","Motacilla cinerea",2,"Motacilla cinerea","Motacilla cinerea","Motacilla cinerea","Motacilla cinerea","Motacilla cinerea","Motacilla cinerea","Motacilla cinerea","Motacilla cinerea",7226,"Passeriformes","Motacillidae","LC",NA,"Motacilla_cinerea","Grey Wagtail","BL3","P9","Motacillidae","Wagtails and pipits",170,"PASSERIFORMES","Passeri"
"429","Motacilla citreola","Motacilla citreola",2,"Motacilla citreola","Motacilla citreola","Motacilla citreola","Motacilla citreola","Motacilla citreola","Motacilla citreola","Motacilla citreola","Motacilla citreola",7225,"Passeriformes","Motacillidae","LC",NA,"Motacilla_citreola","Citrine Wagtail","BL3","P9","Motacillidae","Wagtails and pipits",170,"PASSERIFORMES","Passeri"
"430","Motacilla flava","Motacilla flava",2,"Motacilla flava","Motacilla flava","Motacilla flava",NA,"Motacilla flava","Motacilla flava","Motacilla flava","Motacilla flava",10687,"Passeriformes","Motacillidae","LC",NA,"Motacilla_flava","Yellow Wagtail","BL3","P9","Motacillidae","Wagtails and pipits",170,"PASSERIFORMES","Passeri"
"431","Motacilla grandis","Motacilla grandis",2,"Motacilla grandis","Motacilla grandis","Motacilla grandis",NA,"Motacilla grandis","Motacilla grandis","Motacilla grandis","Motacilla grandis",7220,"Passeriformes","Motacillidae","LC",NA,"Motacilla_grandis","Japanese Wagtail","BL3","P9","Motacillidae","Wagtails and pipits",170,"PASSERIFORMES","Passeri"
"432","Muscicapa dauurica","Muscicapa dauurica",2,"Muscicapa dauurica","Muscicapa dauurica","Muscicapa dauurica","Muscicapa dauurica","Muscicapa dauurica","Muscicapa dauurica","Muscicapa dauurica","Muscicapa dauurica",5656,"Passeriformes","Muscicapidae","LC",NA,"Muscicapa_dauurica","Asian Brown Flycatcher","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"433","Muscicapa sibirica","Muscicapa sibirica",2,"Muscicapa sibirica","Muscicapa sibirica","Muscicapa sibirica","Muscicapa sibirica","Muscicapa sibirica","Muscicapa sibirica","Muscicapa sibirica","Muscicapa sibirica",5655,"Passeriformes","Muscicapidae","LC",NA,"Muscicapa_sibirica","Dark-sided Flycatcher","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"434","Muscicapa striata","Muscicapa striata",2,"Muscicapa striata","Muscicapa striata","Muscicapa striata","Muscicapa striata","Muscicapa striata","Muscicapa striata","Muscicapa striata","Muscicapa striata",5652,"Passeriformes","Muscicapidae","LC",NA,"Muscicapa_striata","Spotted Flycatcher","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"435","Myiarchus crinitus","Myiarchus crinitus",2,"Myiarchus crinitus","Myiarchus crinitus","Myiarchus crinitus","Myiarchus crinitus","Myiarchus crinitus","Myiarchus crinitus","Myiarchus crinitus","Myiarchus crinitus",3849,"Passeriformes","Tyrannidae","LC",NA,"Myiarchus_crinitus","Great Crested Flycatcher","BL3","TitTyranRest","Tyrannidae","Tyrant-flycatchers",105,"PASSERIFORMES","Tyranni"
"436","Myiopsitta monachus","Myiopsitta monachus",2,"Myiopsitta monachus","Myiopsitta monachus","Myiopsitta monachus","Myiopsitta monachus","Myiopsitta monachus","Myiopsitta monachus","Myiopsitta monachus","Myiopsitta monachus [monachus Group]",9687,"Psittaciformes","Psittacidae","LC",NA,"Myiopsitta_monachus","Monk Parakeet","BL3","Psittacidae2","Psittacidae","Parrots",68,"PSITTACIFORMES","NONPASSERIFORMES"
"437","Neophron percnopterus","Neophron percnopterus",2,"Neophron percnopterus","Neophron percnopterus",NA,"Neophron percnopterus","Neophron percnopterus","Neophron percnopterus",NA,NA,2943,"Accipitriformes","Accipitridae","EN",NA,"Neophron_percnopterus","Egyptian Vulture","BL3","Accipitridae","Accipitridae","Osprey, kites, hawks and eagles",36,"ACCIPITRIFORMES","NONPASSERIFORMES"
"438","Netta rufina","Netta rufina",2,"Netta rufina","Netta rufina","Netta rufina",NA,"Netta rufina","Netta rufina","Netta rufina","Netta rufina",425,"Anseriformes","Anatidae","LC",NA,"Netta_rufina","Red-crested Pochard","BL3","Anatinae","Anatidae","Ducks, geese and swans",14,"ANSERIFORMES","NONPASSERIFORMES"
"439","Ninox scutulata","Ninox scutulata",2,"Ninox scutulata","Ninox scutulata","Ninox scutulata",NA,"Ninox scutulata","Ninox scutulata","Ninox scutulata","Ninox scutulata",8543,"Strigiformes","Strigidae","LC",NA,"Ninox_scutulata","Brown Hawk-owl","BL3","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"440","Nisaetus nipalensis","Nisaetus nipalensis",2,"Nisaetus nipalensis","Nisaetus nipalensis","Nisaetus nipalensis",NA,"Nisaetus nipalensis","Nisaetus nipalensis","Nisaetus nipalensis","Nisaetus nipalensis",3096,"Accipitriformes","Accipitridae","NT",NA,"Nisaetus_nipalensis","Mountain Hawk-eagle","BL3","Accipitridae","Accipitridae","Osprey, kites, hawks and eagles",36,"ACCIPITRIFORMES","NONPASSERIFORMES"
"441","Nucifraga caryocatactes","Nucifraga caryocatactes",2,"Nucifraga caryocatactes","Nucifraga caryocatactes","Nucifraga caryocatactes",NA,"Nucifraga caryocatactes","Nucifraga caryocatactes","Nucifraga caryocatactes","Nucifraga caryocatactes [caryocatactes Group]",10294,"Passeriformes","Corvidae","LC",NA,"Nucifraga_caryocatactes","Spotted Nutcracker","BL3","CC8","Corvidae","Crows and jays",147,"PASSERIFORMES","Passeri"
"442","Numenius arquata","Numenius arquata",2,"Numenius arquata","Numenius arquata","Numenius arquata","Numenius arquata","Numenius arquata","Numenius arquata","Numenius arquata","Numenius arquata",2615,"Charadriiformes","Scolopacidae","NT",NA,"Numenius_arquata","Eurasian Curlew","BL3","Scolopaci","Scolopacidae","Sandpipers and allies",59,"CHARADRIIFORMES","NONPASSERIFORMES"
"443","Numenius phaeopus","Numenius phaeopus",2,"Numenius phaeopus","Numenius phaeopus","Numenius phaeopus","Numenius phaeopus","Numenius phaeopus","Numenius phaeopus","Numenius phaeopus","Numenius phaeopus",2612,"Charadriiformes","Scolopacidae","LC",NA,"Numenius_phaeopus","Whimbrel","BL3","Scolopaci","Scolopacidae","Sandpipers and allies",59,"CHARADRIIFORMES","NONPASSERIFORMES"
"444","Nyctanassa violacea","Nyctanassa violacea",2,"Nyctanassa violacea","Nyctanassa violacea","Nyctanassa violacea","Nyctanassa violacea","Nyctanassa violacea","Nyctanassa violacea","Nyctanassa violacea","Nyctanassa violacea",3264,"Pelecaniformes","Ardeidae","LC","Nycticorax violaceus","Nyctanassa_violacea","Yellow-crowned Night-heron","BL3","Ardeidae","Ardeidae","Herons and egrets",25,"PELECANIFORMES","NONPASSERIFORMES"
"445","Nycticorax nycticorax","Nycticorax nycticorax",2,"Nycticorax nycticorax","Nycticorax nycticorax","Nycticorax nycticorax","Nycticorax nycticorax","Nycticorax nycticorax","Nycticorax nycticorax","Nycticorax nycticorax","Nycticorax nycticorax",3265,"Pelecaniformes","Ardeidae","LC",NA,"Nycticorax_nycticorax","Black-crowned Night-heron","BL3","Ardeidae","Ardeidae","Herons and egrets",25,"PELECANIFORMES","NONPASSERIFORMES"
"446","Oenanthe hispanica","Oenanthe hispanica",2,"Oenanthe hispanica","Oenanthe hispanica",NA,"Oenanthe hispanica","Oenanthe hispanica","Oenanthe hispanica",NA,NA,5841,"Passeriformes","Muscicapidae","LC",NA,"Oenanthe_hispanica","Black-eared Wheatear","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"447","Oenanthe isabellina","Oenanthe isabellina",2,"Oenanthe isabellina","Oenanthe isabellina",NA,"Oenanthe isabellina","Oenanthe isabellina","Oenanthe isabellina",NA,NA,5846,"Passeriformes","Muscicapidae","LC",NA,"Oenanthe_isabellina","Isabelline Wheatear","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"448","Oenanthe leucura","Oenanthe leucura",2,"Oenanthe leucura","Oenanthe leucura",NA,"Oenanthe leucura","Oenanthe leucura","Oenanthe leucura",NA,NA,5833,"Passeriformes","Muscicapidae","LC",NA,"Oenanthe_leucura","Black Wheatear","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"449","Oenanthe oenanthe","Oenanthe oenanthe",2,"Oenanthe oenanthe","Oenanthe oenanthe","Oenanthe oenanthe","Oenanthe oenanthe","Oenanthe oenanthe","Oenanthe oenanthe","Oenanthe oenanthe","Oenanthe oenanthe",10421,"Passeriformes","Muscicapidae","LC",NA,"Oenanthe_oenanthe","Northern Wheatear","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"450","Oenanthe pleschanka","Oenanthe pleschanka",2,"Oenanthe pleschanka","Oenanthe pleschanka","Oenanthe pleschanka","Oenanthe pleschanka","Oenanthe pleschanka","Oenanthe pleschanka","Oenanthe pleschanka","Oenanthe pleschanka",5842,"Passeriformes","Muscicapidae","LC",NA,"Oenanthe_pleschanka","Pied Wheatear","BL3","M6","Muscicapidae","Chats and Old World flycatchers",167,"PASSERIFORMES","Passeri"
"451","Oporornis formosus","Oporornis formosus",2,"Oporornis formosus","Oporornis formosus",NA,NA,"Oporornis formosus","Oporornis formosus",NA,NA,NA,NA,NA,NA,NA,"Oporornis_formosus","Kentucky Warbler","BL3","P20a","Parulidae","New World warblers",171,"PASSERIFORMES","Passeri"
"452","Oporornis philadelphia","Oporornis philadelphia",2,"Oporornis philadelphia","Oporornis philadelphia",NA,NA,"Oporornis philadelphia","Oporornis philadelphia",NA,NA,NA,NA,NA,NA,NA,"Oporornis_philadelphia","Mourning Warbler","BL3","P20a","Parulidae","New World warblers",171,"PASSERIFORMES","Passeri"
"453","Oriolus oriolus","Oriolus oriolus",2,"Oriolus oriolus","Oriolus oriolus","Oriolus oriolus",NA,"Oriolus oriolus","Oriolus oriolus","Oriolus oriolus","Oriolus oriolus",10134,"Passeriformes","Oriolidae","LC",NA,"Oriolus_oriolus","Eurasian Golden Oriole","BL3","CC5CC6c","Oriolidae","Orioles and figbirds",142,"PASSERIFORMES","Passeri"
"454","Otis tarda","Otis tarda",2,"Otis tarda","Otis tarda","Otis tarda",NA,"Otis tarda","Otis tarda","Otis tarda","Otis tarda",2381,"Otidiformes","Otididae","VU",NA,"Otis_tarda","Great Bustard","BL3","Otididae","Otididae","Bustards",37,"OTIDIFORMES","NONPASSERIFORMES"
"455","Otus elegans","Otus elegans",2,"Otus elegans","Otus elegans","Otus elegans",NA,"Otus elegans","Otus elegans","Otus elegans","Otus elegans",1882,"Strigiformes","Strigidae","NT",NA,"Otus_elegans","Elegant Scops-owl","BL3","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"456","Otus lempiji","Otus lempiji",2,"Otus lempiji","Otus lempiji","Otus lempiji",NA,"Otus lempiji","Otus lempiji","Otus lempiji","Otus lempiji",9805,"Strigiformes","Strigidae","LC",NA,"Otus_lempiji","Sunda Scops Owl","IOC27","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"457","Otus scops","Otus scops",2,"Otus scops","Otus scops","Otus scops",NA,"Otus scops","Otus scops","Otus scops","Otus scops",11053,"Strigiformes","Strigidae","LC",NA,"Otus_scops","Common Scops-owl","BL3","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"458","Otus sunia","Otus sunia",2,"Otus sunia","Otus sunia","Otus sunia","Otus sunia","Otus sunia","Otus sunia","Otus sunia","Otus sunia",8971,"Strigiformes","Strigidae","LC",NA,"Otus_sunia","Oriental Scops-owl","BL3","Strigidae","Strigidae","Owls",71,"STRIGIFORMES","NONPASSERIFORMES"
"459","Oxyura jamaicensis","Oxyura jamaicensis",2,"Oxyura jamaicensis","Oxyura jamaicensis","Oxyura jamaicensis","Oxyura jamaicensis","Oxyura jamaicensis","Oxyura jamaicensis","Oxyura jamaicensis","Oxyura jamaicensis",8797,"Anseriformes","Anatidae","LC",NA,"Oxyura_jamaicensis","Ruddy Duck","BL3","Anatinae","Anatidae","Ducks, geese and swans",14,"ANSERIFORMES","NONPASSERIFORMES"
"460","Oxyura leucocephala","Oxyura leucocephala",2,"Oxyura leucocephala","Oxyura leucocephala",NA,"Oxyura leucocephala","Oxyura leucocephala","Oxyura leucocephala",NA,NA,319,"Anseriformes","Anatidae","EN",NA,"Oxyura_leucocephala","White-headed Duck","BL3","Anatinae","Anatidae","Ducks, geese and swans",14,"ANSERIFORMES","NONPASSERIFORMES"
"461","Pandion haliaetus","Pandion haliaetus",2,"Pandion haliaetus","Pandion haliaetus","Pandion haliaetus","Pandion haliaetus","Pandion haliaetus","Pandion haliaetus","Pandion haliaetus","Pandion haliaetus",2900,"Accipitriformes","Pandionidae","LC",NA,"Pandion_haliaetus","Osprey","BL3","Accipitridae","Accipitridae","Osprey, kites, hawks and eagles",36,"ACCIPITRIFORMES","NONPASSERIFORMES"
