"","Order","FamilyName","ScientificName","RL_Category","Synonyms"
"10259","Passeriformes","Monarchidae","Symposiachrus ateralbus","VU",NA
"10260","Passeriformes","Monarchidae","Monarcha castaneiventris","LC","Monarcha erythrostictus"
"10261","Passeriformes","Monarchidae","Monarcha megarhynchus","LC",NA
"10262","Passeriformes","Monarchidae","Monarcha ugiensis","LC",NA
"10263","Passeriformes","Monarchidae","Trochocercus cyanomelas","LC",NA
"10264","Passeriformes","Monarchidae","Trochocercus bivittatus","LC",NA
"10265","Passeriformes","Monarchidae","Hypothymis azurea","LC",NA
"10266","Passeriformes","Monarchidae","Hypothymis puella","LC",NA
"10267","Passeriformes","Monarchidae","Terpsiphone cinnamomea","LC",NA
"10268","Passeriformes","Monarchidae","Terpsiphone unirufa","LC",NA
"10269","Passeriformes","Monarchidae","Terpsiphone paradisi","LC",NA
"10270","Passeriformes","Monarchidae","Terpsiphone incei","LC",NA
"10271","Passeriformes","Monarchidae","Terpsiphone affinis","LC",NA
"10272","Passeriformes","Monarchidae","Terpsiphone floris","LC",NA
"10273","Passeriformes","Monarchidae","Terpsiphone rufocinerea","LC",NA
"10274","Passeriformes","Monarchidae","Terpsiphone batesi","LC",NA
"10275","Passeriformes","Laniidae","Lanius isabellinus","LC",NA
"10276","Passeriformes","Laniidae","Lanius phoenicuroides","LC",NA
"10277","Passeriformes","Laniidae","Lanius sphenocercus","LC",NA
"10278","Passeriformes","Laniidae","Lanius giganteus","LC",NA
"10279","Passeriformes","Laniidae","Lanius excubitor","LC",NA
"10280","Passeriformes","Laniidae","Lanius borealis","LC",NA
"10281","Passeriformes","Corvidae","Platysmurus leucopterus","LC",NA
"10282","Passeriformes","Corvidae","Platysmurus aterrimus","LC",NA
"10283","Passeriformes","Corvidae","Dendrocitta occipitalis","LC",NA
"10284","Passeriformes","Corvidae","Urocissa whiteheadi","EN",NA
"10285","Passeriformes","Corvidae","Urocissa xanthomelana","NT",NA
"10286","Passeriformes","Corvidae","Cyanopica cyanus","LC",NA
"10287","Passeriformes","Corvidae","Garrulus glandarius","LC",NA
"10288","Passeriformes","Corvidae","Garrulus leucotis","LC",NA
"10289","Passeriformes","Corvidae","Garrulus bispecularis","LC",NA
"10290","Passeriformes","Corvidae","Pica pica","LC",NA
"10291","Passeriformes","Corvidae","Pica mauritanica","LC",NA
"10292","Passeriformes","Corvidae","Pica asirensis","EN",NA
"10293","Passeriformes","Corvidae","Pica hudsonia","LC",NA
"10294","Passeriformes","Corvidae","Nucifraga caryocatactes","LC",NA
"10295","Passeriformes","Corvidae","Nucifraga hemispila","LC",NA
"10296","Passeriformes","Corvidae","Nucifraga multipunctata","LC",NA
"10297","Passeriformes","Corvidae","Corvus enca","LC",NA
"10298","Passeriformes","Corvidae","Corvus violaceus","LC",NA
"10299","Passeriformes","Corvidae","Corvus orru","LC",NA
"10300","Passeriformes","Corvidae","Corvus insularis","LC",NA
"10301","Passeriformes","Corvidae","Corvus macrorhynchos","LC","Corvus levaillantii"
"10302","Passeriformes","Corvidae","Cyanolyca armillata","LC",NA
"10303","Passeriformes","Corvidae","Cyanolyca quindiuna","LC",NA
"10304","Passeriformes","Corvidae","Aphelocoma californica","LC","Aphelocoma insularis"
"10305","Passeriformes","Corvidae","Cyanocorax hafferi","NT",NA
"10306","Passeriformes","Paradisaeidae","Lycocorax pyrrhopterus","LC",NA
"10307","Passeriformes","Paradisaeidae","Lycocorax obiensis","LC",NA
"10308","Passeriformes","Paradisaeidae","Parotia lawesii","LC","Parotia helenae"
"10309","Passeriformes","Paradisaeidae","Parotia berlepschi","LC",NA
"10310","Passeriformes","Callaeidae","Callaeas cinereus","CR (PE)",NA
"10311","Passeriformes","Callaeidae","Callaeas wilsoni","LC",NA
"10312","Passeriformes","Callaeidae","Philesturnus carunculatus","LC",NA
"10313","Passeriformes","Callaeidae","Philesturnus rufusater","NT",NA
"10314","Passeriformes","Melanocharitidae","Rhamphocharis crassirostris","LC",NA
"10315","Passeriformes","Melanocharitidae","Rhamphocharis piperata","LC",NA
"10316","Passeriformes","Cnemophilidae","Cnemophilus macgregorii","LC",NA
"10317","Passeriformes","Cnemophilidae","Cnemophilus sanguineus","LC",NA
"10318","Passeriformes","Petroicidae","Petroica multicolor","EN",NA
"10319","Passeriformes","Petroicidae","Petroica pusilla","LC",NA
"10320","Passeriformes","Petroicidae","Petroica macrocephala","LC",NA
"10321","Passeriformes","Petroicidae","Petroica dannefaerdi","VU",NA
"10322","Passeriformes","Petroicidae","Petroica australis","LC",NA
"10323","Passeriformes","Petroicidae","Petroica longipes","LC",NA
"10324","Passeriformes","Petroicidae","Monachella muelleriana","LC",NA
"10325","Passeriformes","Petroicidae","Monachella coultasi","NT",NA
"10326","Passeriformes","Petroicidae","Microeca flavigaster","LC",NA
"10327","Passeriformes","Petroicidae","Drymodes superciliaris","LC",NA
"10328","Passeriformes","Petroicidae","Drymodes beccarii","LC",NA
"10329","Passeriformes","Petroicidae","Heteromyias albispecularis","LC",NA
"10330","Passeriformes","Petroicidae","Heteromyias armiti","LC",NA
"10331","Passeriformes","Petroicidae","Heteromyias cinereifrons","NT",NA
"10332","Passeriformes","Muscicapidae","Niltava vivida","LC",NA
"10333","Passeriformes","Muscicapidae","Niltava oatesi","LC",NA
"10334","Passeriformes","Muscicapidae","Cyanoptila cyanomelana","LC",NA
"10335","Passeriformes","Muscicapidae","Cyanoptila cumatilis","NT",NA
"10336","Passeriformes","Muscicapidae","Eumyias indigo","LC",NA
"10337","Passeriformes","Muscicapidae","Eumyias ruficrissa","LC",NA
"10338","Passeriformes","Paridae","Sittiparus varius","LC",NA
"10339","Passeriformes","Paridae","Sittiparus castaneoventris","LC",NA
"10340","Passeriformes","Paridae","Sittiparus owstoni","EN",NA
"10341","Passeriformes","Paridae","Sittiparus olivaceus","LC",NA
"10342","Passeriformes","Muscicapidae","Eumyias oscillans","LC",NA
"10343","Passeriformes","Muscicapidae","Eumyias stresemanni","LC",NA
"10344","Passeriformes","Muscicapidae","Cyornis brunneatus","VU",NA
"10345","Passeriformes","Muscicapidae","Cyornis nicobaricus","NT",NA
"10346","Passeriformes","Paridae","Poecile lugubris","LC",NA
"10347","Passeriformes","Paridae","Poecile hyrcanus","LC",NA
"10348","Passeriformes","Fringillidae","Crithagra striatipectus","LC",NA
"10349","Passeriformes","Muscicapidae","Cyornis herioti","NT",NA
"10350","Passeriformes","Fringillidae","Crithagra canicapilla","LC",NA
"10351","Passeriformes","Muscicapidae","Cyornis camarinensis","VU",NA
"10352","Passeriformes","Paridae","Cyanistes caeruleus","LC",NA
"10353","Passeriformes","Paridae","Cyanistes teneriffae","LC",NA
"10354","Passeriformes","Muscicapidae","Cyornis tickelliae","LC",NA
"10355","Passeriformes","Fringillidae","Crithagra reichardi","LC",NA
"10356","Passeriformes","Muscicapidae","Cyornis sumatrensis","LC",NA
"10357","Passeriformes","Muscicapidae","Cyornis rubeculoides","LC",NA
"10358","Passeriformes","Muscicapidae","Cyornis glaucicomans","LC",NA
"10359","Passeriformes","Muscicapidae","Cyornis rufigastra","LC",NA
"10360","Passeriformes","Muscicapidae","Cyornis djampeanus","NT",NA
"10361","Passeriformes","Fringillidae","Crithagra gularis","LC",NA
"10362","Passeriformes","Paridae","Melaniparus rufiventris","LC",NA
"10363","Passeriformes","Muscicapidae","Dessonornis anomalus","NT",NA
"10364","Passeriformes","Paridae","Melaniparus niger","LC",NA
"10365","Passeriformes","Muscicapidae","Dessonornis macclounii","LC",NA
"10366","Passeriformes","Muscicapidae","Dessonornis mbuluensis","LC",NA
"10367","Passeriformes","Muscicapidae","Stiphrornis xanthogaster","LC",NA
"10368","Passeriformes","Muscicapidae","Stiphrornis erythrothorax","LC",NA
"10369","Passeriformes","Fringillidae","Chrysocorythus estherae","LC",NA
"10370","Passeriformes","Fringillidae","Chrysocorythus mindanensis","NT",NA
"10371","Passeriformes","Fringillidae","Carduelis carduelis","LC",NA
"10372","Passeriformes","Fringillidae","Carduelis caniceps","LC",NA
"10373","Passeriformes","Alaudidae","Mirafra apiata","LC",NA
"10374","Passeriformes","Alaudidae","Mirafra fasciolata","LC",NA
"10375","Passeriformes","Alaudidae","Mirafra javanica","LC","Mirafra cantillans"
"10376","Passeriformes","Alaudidae","Eremalauda dunni","LC",NA
"10377","Passeriformes","Alaudidae","Eremalauda eremodites","LC",NA
"10378","Passeriformes","Alaudidae","Calandrella eremica","LC",NA
"10379","Passeriformes","Alaudidae","Calandrella blanfordi","LC",NA
"10380","Passeriformes","Alaudidae","Calandrella cinerea","LC",NA
"10381","Passeriformes","Alaudidae","Calandrella brachydactyla","LC",NA
"10382","Passeriformes","Alaudidae","Calandrella dukhunensis","LC",NA
"10383","Passeriformes","Macrosphenidae","Sylvietta brachyura","LC",NA
"10384","Passeriformes","Macrosphenidae","Sylvietta leucopsis","LC",NA
"10385","Passeriformes","Muscicapidae","Sheppardia bocagei","LC",NA
"10386","Passeriformes","Muscicapidae","Sheppardia poensis","LC",NA
"10387","Passeriformes","Muscicapidae","Larvivora akahige","LC",NA
"10388","Passeriformes","Muscicapidae","Larvivora tanensis","VU",NA
"10389","Passeriformes","Muscicapidae","Larvivora komadori","NT",NA
"10390","Passeriformes","Emberizidae","Emberiza tahapisi","LC",NA
"10391","Passeriformes","Emberizidae","Emberiza goslingi","LC",NA
"10392","Passeriformes","Muscicapidae","Larvivora namiyei","NT",NA
"10393","Passeriformes","Emberizidae","Emberiza spodocephala","LC",NA
"10394","Passeriformes","Emberizidae","Emberiza personata","LC",NA
"10395","Passeriformes","Muscicapidae","Calliope pectoralis","LC",NA
"10396","Passeriformes","Muscicapidae","Calliope tschebaiewi","LC",NA
"10397","Passeriformes","Passerellidae","Chlorospingus flavigularis","LC",NA
"10398","Passeriformes","Muscicapidae","Myiomela leucura","LC","Cinclidium leucurum"
"10399","Passeriformes","Passerellidae","Chlorospingus hypophaeus","LC",NA
"10400","Passeriformes","Muscicapidae","Ficedula narcissina","LC",NA
"10401","Passeriformes","Muscicapidae","Ficedula elisae","LC",NA
"10402","Passeriformes","Muscicapidae","Ficedula owstoni","LC",NA
"10403","Passeriformes","Passerellidae","Arremon torquatus","LC",NA
"10404","Passeriformes","Muscicapidae","Ficedula hyperythra","LC",NA
"10405","Passeriformes","Muscicapidae","Ficedula luzoniensis","LC",NA
"10406","Passeriformes","Cisticolidae","Neomixis striatigula","LC",NA
"10407","Passeriformes","Cisticolidae","Neomixis pallidior","LC",NA
"10408","Passeriformes","Passerellidae","Arremon taciturnus","LC",NA
"10409","Passeriformes","Passerellidae","Arremon axillaris","LC",NA
"10410","Passeriformes","Muscicapidae","Ficedula dumetoria","LC",NA
"10411","Passeriformes","Passerellidae","Arremon abeillei","LC",NA
"10412","Passeriformes","Muscicapidae","Ficedula riedeli","LC",NA
"10413","Passeriformes","Passerellidae","Arremon nigriceps","LC",NA
"10414","Passeriformes","Cisticolidae","Artisornis moreaui","CR",NA
"10415","Passeriformes","Cisticolidae","Artisornis sousae","EN",NA
"10416","Passeriformes","Passerellidae","Pipilo naufragus","EX",NA
"10417","Passeriformes","Cisticolidae","Apalis flavida","LC",NA
"10418","Passeriformes","Cisticolidae","Apalis flavocincta","LC",NA
"10419","Passeriformes","Passerellidae","Pipilo maculatus","LC",NA
"10420","Passeriformes","Passerellidae","Pipilo socorroensis","EN",NA
"10421","Passeriformes","Muscicapidae","Oenanthe oenanthe","LC",NA
"10422","Passeriformes","Passerellidae","Atlapetes albofrenatus","LC",NA
"10423","Passeriformes","Muscicapidae","Oenanthe seebohmi","LC",NA
"10424","Passeriformes","Cisticolidae","Calamonastes undosus","LC",NA
"10425","Passeriformes","Passerellidae","Atlapetes meridae","LC",NA
"10426","Passeriformes","Muscicapidae","Oenanthe bottae","LC",NA
"10427","Passeriformes","Muscicapidae","Oenanthe frenata","LC",NA
"10428","Passeriformes","Passerellidae","Atlapetes tricolor","LC",NA
"10429","Passeriformes","Passerellidae","Atlapetes crassus","LC",NA
"10430","Passeriformes","Passerellidae","Atlapetes latinuchus","LC",NA
"10431","Passeriformes","Passerellidae","Atlapetes nigrifrons","LC",NA
"10432","Passeriformes","Cisticolidae","Camaroptera brachyura","LC",NA
"10433","Passeriformes","Passerellidae","Atlapetes schistaceus","LC",NA
"10434","Passeriformes","Passerellidae","Atlapetes taczanowskii","LC","Buarremon taczanowskii"
"10435","Passeriformes","Cisticolidae","Camaroptera harterti","LC",NA
"10436","Passeriformes","Cisticolidae","Camaroptera chloronota","LC",NA
"10437","Passeriformes","Passerellidae","Atlapetes leucopterus","LC",NA
"10438","Passeriformes","Cisticolidae","Camaroptera toroensis","LC",NA
"10439","Passeriformes","Passerellidae","Atlapetes paynteri","LC",NA
"10440","Passeriformes","Irenidae","Irena puella","LC",NA
"10441","Passeriformes","Irenidae","Irena tweeddalii","NT",NA
"10442","Passeriformes","Chloropseidae","Chloropsis hardwickii","LC",NA
"10443","Passeriformes","Chloropseidae","Chloropsis lazulina","LC",NA
"10444","Passeriformes","Cisticolidae","Cisticola aberrans","LC",NA
"10445","Passeriformes","Chloropseidae","Chloropsis cochinchinensis","EN",NA
"10446","Passeriformes","Cisticolidae","Cisticola bailunduensis","LC",NA
"10447","Passeriformes","Chloropseidae","Chloropsis moluccensis","LC",NA
"10448","Passeriformes","Dicaeidae","Dicaeum anthonyi","NT",NA
"10449","Passeriformes","Cisticolidae","Cisticola galactotes","LC",NA
"10450","Passeriformes","Dicaeidae","Dicaeum kampalili","LC",NA
"10451","Passeriformes","Cisticolidae","Cisticola marginatus","LC",NA
"10452","Passeriformes","Dicaeidae","Dicaeum concolor","LC",NA
"10453","Passeriformes","Cisticolidae","Cisticola lugubris","LC",NA
"10454","Passeriformes","Dicaeidae","Dicaeum minullum","LC",NA
"10455","Passeriformes","Cisticolidae","Cisticola haematocephalus","LC",NA
"10456","Passeriformes","Cisticolidae","Cisticola luapula","LC",NA
"10457","Passeriformes","Dicaeidae","Dicaeum erythrothorax","LC",NA
"10458","Passeriformes","Dicaeidae","Dicaeum schistaceiceps","LC",NA
"10459","Passeriformes","Cisticolidae","Cisticola brunnescens","LC",NA
"10460","Passeriformes","Cisticolidae","Cisticola cinnamomeus","LC",NA
"10461","Passeriformes","Passerellidae","Melozone biarcuata","LC",NA
"10462","Passeriformes","Passerellidae","Melozone cabanisi","NT",NA
"10463","Passeriformes","Cisticolidae","Prinia atrogularis","LC",NA
"10464","Passeriformes","Dicaeidae","Dicaeum wilhelminae","LC",NA
"10465","Passeriformes","Passerellidae","Melozone leucotis","LC",NA
"10466","Passeriformes","Dicaeidae","Dicaeum hanieli","LC",NA
"10467","Passeriformes","Passerellidae","Melozone occipitalis","LC",NA
"10468","Passeriformes","Dicaeidae","Dicaeum ignipectus","LC",NA
"10469","Passeriformes","Dicaeidae","Dicaeum beccarii","LC",NA
"10470","Passeriformes","Cisticolidae","Prinia superciliaris","LC",NA
"10471","Passeriformes","Cisticolidae","Prinia khasiana","LC",NA
"10472","Passeriformes","Passerellidae","Junco bairdi","NT",NA
"10473","Passeriformes","Cisticolidae","Prinia flaviventris","LC",NA
"10474","Passeriformes","Dicaeidae","Dicaeum cambodianum","LC",NA
"10475","Passeriformes","Cisticolidae","Prinia sonitans","LC",NA
"10476","Passeriformes","Dicaeidae","Dicaeum luzoniense","LC",NA
"10477","Passeriformes","Dicaeidae","Dicaeum hirundinaceum","LC",NA
"10478","Passeriformes","Dicaeidae","Dicaeum keiense","LC",NA
"10479","Passeriformes","Dicaeidae","Dicaeum ignicolle","LC",NA
"10480","Passeriformes","Cisticolidae","Orthotomus chaktomuk","NT",NA
"10481","Passeriformes","Cisticolidae","Orthotomus castaneiceps","LC",NA
"10482","Passeriformes","Cisticolidae","Orthotomus chloronotus","LC",NA
"10483","Passeriformes","Nectariniidae","Arachnothera longirostra","LC",NA
"10484","Passeriformes","Passerellidae","Junco phaeonotus","LC",NA
"10485","Passeriformes","Nectariniidae","Arachnothera dilutior","LC",NA
"10486","Passeriformes","Acrocephalidae","Nesillas typica","LC","Nesillas longicaudata"
"10487","Passeriformes","Nectariniidae","Arachnothera flammifera","LC",NA
"10488","Passeriformes","Passerellidae","Passerella iliaca","LC",NA
"10489","Passeriformes","Passerellidae","Passerella unalaschcensis","LC",NA
"10490","Passeriformes","Acrocephalidae","Calamonastides gracilirostris","VU",NA
"10491","Passeriformes","Acrocephalidae","Calamonastides bensoni","VU",NA
"10492","Passeriformes","Acrocephalidae","Acrocephalus luscinius","EX",NA
"10493","Passeriformes","Acrocephalidae","Acrocephalus yamashinae","EX",NA
"10494","Passeriformes","Acrocephalidae","Acrocephalus nijoi","EX",NA
"10495","Passeriformes","Passerellidae","Artemisiospiza belli","LC",NA
"10496","Passeriformes","Acrocephalidae","Acrocephalus hiwae","CR",NA
"10497","Passeriformes","Acrocephalidae","Acrocephalus astrolabii","EX",NA
"10498","Passeriformes","Passerellidae","Artemisiospiza nevadensis","LC",NA
"10499","Passeriformes","Passerellidae","Passerculus sandwichensis","LC",NA
"10500","Passeriformes","Passerellidae","Passerculus guttatus","LC",NA
"10501","Passeriformes","Passerellidae","Passerculus sanctorum","NT",NA
"10502","Passeriformes","Icteridae","Psarocolius angustifrons","LC",NA
"10503","Passeriformes","Icteridae","Psarocolius oleagineus","LC",NA
"10504","Passeriformes","Icteridae","Psarocolius bifasciatus","LC",NA
"10505","Passeriformes","Icteridae","Psarocolius yuracares","LC",NA
"10506","Passeriformes","Locustellidae","Helopsaltes fasciolatus","LC","Locustella fasciolata"
"10507","Passeriformes","Locustellidae","Locustella thoracica","LC",NA
"10508","Passeriformes","Locustellidae","Locustella montis","LC","Locustella timorensis"
"10509","Passeriformes","Locustellidae","Locustella chengi","LC",NA
"10510","Passeriformes","Nectariniidae","Arachnothera affinis","LC",NA
"10511","Passeriformes","Nectariniidae","Arachnothera modesta","LC",NA
"10512","Passeriformes","Nectariniidae","Deleornis fraseri","LC",NA
"10513","Passeriformes","Nectariniidae","Deleornis axillaris","LC",NA
"10514","Passeriformes","Nectariniidae","Anthreptes malacensis","LC",NA
"10515","Passeriformes","Icteridae","Cacicus microrhynchus","LC",NA
"10516","Passeriformes","Nectariniidae","Anthreptes griseigularis","LC",NA
"10517","Passeriformes","Icteridae","Cacicus pacificus","LC",NA
"10518","Passeriformes","Icteridae","Cacicus cela","LC",NA
"10519","Passeriformes","Icteridae","Cacicus flavicrissus","LC","Cacicus vitellinus"
"10520","Passeriformes","Nectariniidae","Anthreptes rectirostris","LC",NA
"10521","Passeriformes","Nectariniidae","Anthreptes tephrolaemus","LC",NA
"10522","Passeriformes","Icteridae","Icterus spurius","LC",NA
"10523","Passeriformes","Icteridae","Agelaioides badius","LC",NA
"10524","Passeriformes","Locustellidae","Cincloramphus timoriensis","LC",NA
"10525","Passeriformes","Icteridae","Agelaioides fringillarius","LC",NA
"10526","Passeriformes","Locustellidae","Cincloramphus macrurus","LC",NA
"10527","Passeriformes","Nectariniidae","Leptocoma sperata","LC",NA
"10528","Passeriformes","Nectariniidae","Leptocoma brasiliana","LC",NA
"10529","Passeriformes","Nectariniidae","Leptocoma juliae","LC",NA
"10530","Passeriformes","Parulidae","Geothlypis aequinoctialis","LC",NA
"10531","Passeriformes","Parulidae","Geothlypis chiriquensis","LC",NA
"10532","Passeriformes","Parulidae","Geothlypis auricularis","LC",NA
"10533","Passeriformes","Parulidae","Geothlypis semiflava","LC",NA
"10534","Passeriformes","Parulidae","Geothlypis bairdi","LC",NA
"10535","Passeriformes","Nectariniidae","Cinnyris manoensis","LC",NA
"10536","Passeriformes","Nectariniidae","Cinnyris gertrudis","LC",NA
"10537","Passeriformes","Nectariniidae","Cinnyris afer","LC","Nectarinia afra"
"10538","Passeriformes","Locustellidae","Poodytes punctatus","LC",NA
"10539","Passeriformes","Nectariniidae","Cinnyris stuhlmanni","LC",NA
"10540","Passeriformes","Locustellidae","Poodytes caudatus","VU",NA
"10541","Passeriformes","Parulidae","Setophaga coronata","LC","Dendroica coronata"
"10542","Passeriformes","Nectariniidae","Cinnyris prigoginei","NT",NA
"10543","Passeriformes","Nectariniidae","Cinnyris ludovicensis","LC",NA
"10544","Passeriformes","Locustellidae","Cincloramphus whitneyi","LC",NA
"10545","Passeriformes","Parulidae","Setophaga auduboni","LC",NA
"10546","Passeriformes","Locustellidae","Cincloramphus turipavae","NT",NA
"10547","Passeriformes","Parulidae","Setophaga pitiayumi","LC","Parula pitiayumi"
"10548","Passeriformes","Parulidae","Setophaga graysoni","NT",NA
"10549","Passeriformes","Locustellidae","Robsonius rabori","VU",NA
"10550","Passeriformes","Nectariniidae","Cinnyris mediocris","LC","Nectarinia mediocris"
"10551","Passeriformes","Locustellidae","Robsonius thompsoni","LC",NA
"10552","Passeriformes","Parulidae","Myiothlypis rivularis","LC",NA
"10553","Passeriformes","Nectariniidae","Cinnyris usambaricus","NT",NA
"10554","Passeriformes","Parulidae","Myiothlypis mesoleuca","LC","Myiothlypis mesoleucus"
"10555","Passeriformes","Parulidae","Myiothlypis bivittata","LC",NA
"10556","Passeriformes","Parulidae","Myiothlypis roraimae","LC",NA
"10557","Passeriformes","Parulidae","Myiothlypis chrysogaster","LC",NA
"10558","Passeriformes","Nectariniidae","Cinnyris pulchellus","LC","Nectarinia pulchella"
"10559","Passeriformes","Parulidae","Myiothlypis chlorophrys","LC",NA
"10560","Passeriformes","Nectariniidae","Cinnyris melanogastrus","LC",NA
"10561","Passeriformes","Nectariniidae","Cinnyris bifasciatus","LC","Nectarinia bifasciata"
"10562","Passeriformes","Parulidae","Basileuterus culicivorus","LC",NA
"10563","Passeriformes","Nectariniidae","Cinnyris tsavoensis","LC",NA
"10564","Passeriformes","Parulidae","Basileuterus cabanisi","LC",NA
"10565","Passeriformes","Parulidae","Basileuterus auricapilla","LC",NA
"10566","Passeriformes","Nectariniidae","Cinnyris habessinicus","LC","Nectarinia habessinica"
"10567","Passeriformes","Nectariniidae","Cinnyris hellmayri","LC",NA
"10568","Passeriformes","Parulidae","Myioborus ornatus","LC",NA
"10569","Passeriformes","Parulidae","Myioborus chrysops","LC",NA
"10570","Passeriformes","Nectariniidae","Cinnyris jugularis","LC","Nectarinia jugularis"
"10571","Passeriformes","Nectariniidae","Cinnyris idenburgi","LC",NA
"10572","Passeriformes","Nectariniidae","Cinnyris notatus","LC","Nectarinia notata"
"10573","Passeriformes","Nectariniidae","Cinnyris moebii","LC",NA
"10574","Passeriformes","Nectariniidae","Cinnyris voeltzkowi","LC",NA
"10575","Passeriformes","Cardinalidae","Granatellus venustus","LC",NA
"10576","Passeriformes","Cardinalidae","Granatellus francescae","NT",NA
"10577","Passeriformes","Cardinalidae","Granatellus pelzelni","LC",NA
"10578","Passeriformes","Nectariniidae","Aethopyga mystacalis","LC",NA
"10579","Passeriformes","Cardinalidae","Granatellus paraensis","LC",NA
"10580","Passeriformes","Nectariniidae","Aethopyga temminckii","LC",NA
"10581","Passeriformes","Nectariniidae","Aethopyga siparaja","LC",NA
"10582","Passeriformes","Nectariniidae","Aethopyga vigorsii","LC",NA
"10583","Passeriformes","Nectariniidae","Aethopyga flagrans","LC",NA
"10584","Passeriformes","Nectariniidae","Aethopyga guimarasensis","LC",NA
"10585","Passeriformes","Nectariniidae","Aethopyga magnifica","LC",NA
"10586","Passeriformes","Nectariniidae","Aethopyga christinae","LC",NA
"10587","Passeriformes","Nectariniidae","Aethopyga latouchii","LC",NA
"10588","Passeriformes","Ploceidae","Euplectes ardens","LC",NA
"10589","Passeriformes","Cardinalidae","Cyanoloxia cyanoides","LC",NA
"10590","Passeriformes","Ploceidae","Euplectes laticauda","LC",NA
"10591","Passeriformes","Cardinalidae","Cyanoloxia rothschildii","LC",NA
"10592","Passeriformes","Ploceidae","Foudia eminentissima","LC",NA
"10593","Passeriformes","Ploceidae","Foudia aldabrana","EN",NA
"10594","Passeriformes","Cardinalidae","Habia carmioli","LC",NA
"10595","Passeriformes","Ploceidae","Foudia consobrina","NT",NA
"10596","Passeriformes","Cardinalidae","Habia frenata","LC",NA
"10597","Passeriformes","Cardinalidae","Piranga flava","LC",NA
"10598","Passeriformes","Ploceidae","Foudia delloni","EX",NA
"10599","Passeriformes","Cardinalidae","Piranga hepatica","LC",NA
"10600","Passeriformes","Ploceidae","Ploceus nigricollis","LC",NA
"10601","Passeriformes","Ploceidae","Ploceus brachypterus","LC",NA
"10602","Passeriformes","Hirundinidae","Delichon urbicum","LC",NA
"10603","Passeriformes","Hirundinidae","Delichon lagopodum","LC",NA
"10604","Passeriformes","Ploceidae","Ploceus katangae","LC",NA
"10605","Passeriformes","Ploceidae","Ploceus upembae","DD",NA
"10606","Passeriformes","Thraupidae","Dacnis lineata","LC",NA
"10607","Passeriformes","Ploceidae","Ploceus nigerrimus","LC",NA
"10608","Passeriformes","Ploceidae","Ploceus castaneofuscus","LC",NA
"10609","Passeriformes","Thraupidae","Dacnis egregia","LC",NA
"10610","Passeriformes","Ploceidae","Anaplectes rubriceps","LC",NA
"10611","Passeriformes","Ploceidae","Anaplectes leuconotos","LC",NA
"10612","Passeriformes","Hirundinidae","Cecropis daurica","LC",NA
"10613","Passeriformes","Thraupidae","Saltator coerulescens","LC",NA
"10614","Passeriformes","Ploceidae","Anaplectes jubaensis","LC",NA
"10615","Passeriformes","Hirundinidae","Cecropis hyperythra","LC",NA
"10616","Passeriformes","Thraupidae","Saltator grandis","LC",NA
"10617","Passeriformes","Thraupidae","Saltator olivascens","LC","Saltator plumbeus"
"10618","Passeriformes","Estrildidae","Lagonosticta rhodopareia","LC",NA
"10619","Passeriformes","Estrildidae","Lagonosticta umbrinodorsalis","LC",NA
"10620","Passeriformes","Estrildidae","Lagonosticta larvata","LC",NA
"10621","Passeriformes","Estrildidae","Lagonosticta vinacea","LC",NA
"10622","Passeriformes","Estrildidae","Lagonosticta nigricollis","LC",NA
"10623","Passeriformes","Thraupidae","Melopyrrha nigra","NT","Pyrrhulagra nigra"
"10624","Passeriformes","Estrildidae","Pytilia phoenicoptera","LC",NA
"10625","Passeriformes","Thraupidae","Melopyrrha taylori","NT","Pyrrhulagra taylori"
"10626","Passeriformes","Estrildidae","Pytilia lineata","LC",NA
"10627","Passeriformes","Estrildidae","Estrilda atricapilla","LC",NA
"10628","Passeriformes","Estrildidae","Estrilda kandti","LC",NA
"10629","Passeriformes","Thraupidae","Certhidea olivacea","VU",NA
"10630","Passeriformes","Estrildidae","Coccopygia melanotis","LC","Estrilda melanotis"
"10631","Passeriformes","Thraupidae","Certhidea fusca","LC",NA
"10632","Passeriformes","Estrildidae","Coccopygia quartinia","LC",NA
"10633","Passeriformes","Estrildidae","Coccopygia bocagei","LC",NA
"10634","Passeriformes","Thraupidae","Geospiza difficilis","LC",NA
"10635","Passeriformes","Thraupidae","Geospiza septentrionalis","VU",NA
"10636","Passeriformes","Hirundinidae","Riparia paludicola","LC",NA
"10637","Passeriformes","Thraupidae","Geospiza acutirostris","VU",NA
"10638","Passeriformes","Hirundinidae","Riparia cowani","LC",NA
"10639","Passeriformes","Thraupidae","Geospiza conirostris","VU",NA
"10640","Passeriformes","Hirundinidae","Riparia chinensis","LC",NA
"10641","Passeriformes","Thraupidae","Geospiza propinqua","VU",NA
"10642","Passeriformes","Hirundinidae","Riparia riparia","LC",NA
"10643","Passeriformes","Thraupidae","Ramphocelus flammigerus","LC",NA
"10644","Passeriformes","Thraupidae","Ramphocelus icteronotus","LC",NA
"10645","Passeriformes","Thraupidae","Sporophila torqueola","LC",NA
"10646","Passeriformes","Pycnonotidae","Bleda notatus","LC",NA
"10647","Passeriformes","Thraupidae","Sporophila corvina","LC",NA
"10648","Passeriformes","Pycnonotidae","Bleda ugandae","LC",NA
"10649","Passeriformes","Thraupidae","Sporophila ophthalmica","LC",NA
