"","verbatim_name","global_moran","p_value","tp","dataset","neighbor_method","mean_area","mean_area_cropped"
"1665","Myiopsitta monachus",0.121212129060551,1.11599764455172e-45,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1666","Alectoris graeca",0.675535394585093,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1667","Glaucidium passerinum",0.716264352013507,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1668","Puffinus yelkouan",0.306799103798521,2.84868274338885e-259,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1669","Picoides tridactylus",0.712476937514466,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1670","Ficedula albicollis",0.628753686543281,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1671","Grus grus",0.784583507524358,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1672","Chrysolophus amherstiae",0.133416004651172,9.48747973549551e-99,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1673","Anser erythropus",0.563947115355802,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1674","Ficedula parva",0.652555303535484,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1675","Locustella fluviatilis",0.746798853173751,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1676","Ardea alba",0.47728301490995,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1677","Tringa ochropus",0.755555868478529,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1678","Phylloscopus trochiloides",0.587386741297803,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1679","Luscinia luscinia",0.814673049977795,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1680","Surnia ulula",0.840667198266426,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1681","Buteo lagopus",0.882423532008311,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1682","Loxia leucoptera",0.643130478422346,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1683","Melanitta fusca",0.702285609907925,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1684","Sylvia sarda",0.830709301102781,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1685","Carduelis corsicana",0.802475848236524,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1686","Passer italiae",0.914179769339613,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1687","Sylvia nisoria",0.709727356376161,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1688","Larus cachinnans",0.367988936717065,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1689","Clanga pomarina",0.63988508638227,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1690","Gallinago media",0.380140101937764,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1691","Eremophila alpestris",0.464089617061302,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1692","Stercorarius longicaudus",0.596330670878047,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1693","Perisoreus infaustus",0.829062855626397,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1694","Calidris falcinellus",0.763398582007337,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1695","Lymnocryptes minimus",0.712863616914043,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1696","Poecile cinctus",0.71183874247333,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1697","Pinicola enucleator",0.728318118193411,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1698","Tringa erythropus",0.738428472711004,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1699","Anthus cervinus",0.648314376090108,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1700","Strix uralensis",0.658546641226414,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1701","Emberiza pusilla",0.613470918476565,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1702","Bombycilla garrulus",0.74615855289079,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1703","Motacilla citreola",0.58443909553473,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1704","Falco biarmicus",0.381322146588388,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1705","Cyanistes teneriffae",0.000253725164587508,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1706","Sitta whiteheadi",0.579921870854461,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1707","Chlidonias leucopterus",0.505166912488263,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1708","Callipepla californica",-0.000290335857979144,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1709","Emberiza melanocephala",0.716958902497654,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1710","Falco vespertinus",0.536561086803727,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1711","Microcarbo pygmaeus",0.28235927897313,1.31737928082935e-220,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1712","Sylvia crassirostris",0.679875794501338,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1713","Iduna pallida",0.692619104388234,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1714","Sitta neumayer",0.627799174671035,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1715","Pastor roseus",0.236736255743653,6.12032796065758e-157,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1716","Poecile lugubris",0.586131997103725,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1717","Hippolais olivetorum",0.567441636890666,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1718","Dendrocopos syriacus",0.791179794355471,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1719","Ficedula semitorquata",0.561371497174754,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1720","Acridotheres cristatellus",-0.000258045562126924,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1721","Falco cherrug",0.42084477435692,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1722","Acrocephalus paludicola",0.264437101106735,6.15563362729336e-193,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1723","Mergellus albellus",0.70297543451943,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1724","Acrocephalus dumetorum",0.671233608925293,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1725","Aquila heliaca",0.326821963259465,2.26571929647039e-291,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1726","Meleagris gallopavo",0.124534052843062,2.3927872569339e-86,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1727","Tringa stagnatilis",0.264214523763008,4.30230560143972e-192,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1728","Anser fabalis",0.748614927016215,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1729","Strix nebulosa",0.610214506474686,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1730","Somateria spectabilis",0.681437142492022,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1731","Calidris minuta",0.285310865642378,4.34722413841389e-232,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1732","Branta bernicla",0.39604013927939,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1733","Calidris alba",0.205849810908789,2.20404921443435e-132,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1734","Pagophila eburnea",0.469015996544428,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1735","Xema sabini",-0.000245251293959063,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1736","Calidris canutus",-0.000307699507635526,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1737","Emberiza caesia",0.736011257263268,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1738","Accipiter brevipes",0.501231143704402,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1739","Buteo rufinus",0.54947579506832,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1740","Pelecanus crispus",0.0713592583324549,8.15050943857726e-17,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1741","Phylloscopus orientalis",0.567615675387522,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1742","Lanius nubicus",0.612114641199356,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1743","Sylvia ruppeli",0.524055295008165,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1744","Oenanthe pleschanka",0.451996064013432,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1745","Glareola nordmanni",0.403412019146339,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1746","Pelecanus onocrotalus",0.0802622121432074,2.27467868222046e-21,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1747","Clanga clanga",0.154184890428461,3.49974518237104e-67,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1748","Oenanthe isabellina",0.629959173095865,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1749","Emberiza aureola",0.347458993805043,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1750","Limosa lapponica",0.610129977510677,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1751","Emberiza cineracea",0.20994456402089,1.94828558483835e-144,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1752","Sitta krueperi",0.501328381727017,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1753","Vanellus spinosus",0.186626161419785,2.82044643596893e-127,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1754","Acrocephalus agricola",0.421792134881806,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1755","Circus macrourus",0.243757137178773,1.80521105702939e-165,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1756","Spilopelia senegalensis",0.240205072095526,4.46573799694561e-183,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1757","Cyanistes cyanus",0.228262771821815,3.70778483619308e-156,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1758","Xenus cinereus",0.209071989930211,9.17949204089506e-123,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1759","Tarsiger cyanurus",0.163620896345858,2.69142570856056e-77,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1760","Cuculus saturatus",0.859993281499672,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1761","Zoothera aurea",0.750622805432193,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1762","Anthropoides virgo",0.438189337934648,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1763","Larus ichthyaetus",0.279568393943272,1.99137819009206e-221,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1764","Iduna caligata",0.243182913617171,1.92662936770485e-175,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1765","Merops persicus",-0.000718148508739877,0.524972009003856,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1766","Vanellus gregarius",0.476354922762299,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1767","Charadrius asiaticus",0.31446296290221,6.38369921051086e-279,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1768","Anthus hodgsoni",0.784538402548616,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1769","Phylloscopus nitidus",0.552133239056826,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1770","Lyrurus mlokosiewiczi",0.63450991657842,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1771","Phylloscopus sindianus",0.470856238854088,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1772","Tetraogallus caucasicus",0.680329141092096,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1773","Serinus pusillus",0.350663363263325,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1774","Carpodacus rubicilla",-0.000479049403211144,0.513885843719554,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1775","Acridotheres tristis",-0.000177624447928942,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1776","Tetraogallus caspius",0.447756776124705,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1777","Aquila nipalensis",0.327078638606452,5.0749802166127e-305,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1778","Charadrius leschenaultii",-0.000273276833755329,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1779","Oenanthe finschii",0.177387269285618,1.60449314122929e-129,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1780","Oenanthe xanthoprymna",0.266406394305882,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1781","Bucanetes mongolicus",0.266406394305882,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1782","Francolinus francolinus",0.597463934161353,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1783","Alauda leucoptera",0.121529065789166,4.83965432557061e-62,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1784","Larus armenicus",-0.00027327683375533,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1785","Sylvia mystacea",-0.000267184325103967,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1786","Stercorarius pomarinus",0.650281300697633,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1787","Cygnus columbianus",0.703315793395697,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1788","Pluvialis squatarola",0.734027107237317,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1789","Anser albifrons",0.0801716007222666,2.97511976979605e-25,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1790","Emberiza leucocephalos",-0.00159252312601437,0.565791435154763,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1791","Calliope calliope",0.69459090558251,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1792","Pelagodroma marina",0.000253725164587508,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1793","Turdus atrogularis",0.812895786512125,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1794","Emberiza bruniceps",0.416406394305882,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1795","Vanellus leucurus",-0.000172750441007852,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1796","Oenanthe deserti",-0.000172750441007852,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1797","Phylloscopus inornatus",0.722674282555176,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1798","Prunella montanella",0.70985210232815,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1799","Prunella atrogularis",0.480073516393403,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1800","Gavia adamsii",-0.000945210659765162,0.537266301997993,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1801","Polysticta stelleri",-0.000217835005027933,NA,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1802","Locustella lanceolata",0.696957542722518,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1803","Gallinago stenura",0.819773045469507,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1804","Emberiza pallasi",0.740683338257261,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1805","Calidris melanotos",0.249773245013404,0,1,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1806","Coturnix coturnix",0.694368146299955,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1807","Columba livia",0.71010294630195,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1808","Columba palumbus",0.742441601314262,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1809","Gallinula chloropus",0.729950287052584,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1810","Calonectris borealis",0.572465530109458,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1811","Ardea cinerea",0.646911239668746,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1812","Charadrius alexandrinus",0.430498208947271,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1813","Scolopax rusticola",0.739842436325102,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1814","Gallinago gallinago",0.77649515168815,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1815","Larus michahellis",0.51093519325099,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1816","Sterna dougallii",0.268360349094032,1.66075583608726e-200,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1817","Sterna hirundo",0.575349296842431,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1818","Asio otus",0.686847984883034,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1819","Buteo buteo",0.785822576281027,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1820","Sylvia atricapilla",0.792976887371099,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1821","Sturnus vulgaris",0.837185803680712,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1822","Turdus merula",0.823885339441297,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1823","Erithacus rubecula",0.784966404670714,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1824","Regulus regulus",0.75909232753375,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1825","Passer domesticus",0.82390799707323,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1826","Motacilla cinerea",0.734836765413304,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1827","Fringilla coelebs",0.800330272196103,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1828","Chloris chloris",0.791111776833106,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1829","Carduelis carduelis",0.82996910460668,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1830","Serinus canaria",0.728018529575264,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1831","Phaethon aethereus",-0.00030069312268646,NA,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1832","Hydrobates castro",0.40751368886365,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1833","Pterodroma deserta",-0.000430906265741158,0.510861565085873,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1834","Puffinus lherminieri",0.375708996892847,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1835","Bulweria bulwerii",0.500200533177705,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1836","Puffinus puffinus",0.214638931574292,1.89286799487512e-129,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1837","Onychoprion fuscatus",0.00067423775659375,0.452407521945842,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1838","Anas crecca",0.68507975109157,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1839","Pyrrhula murina",0.000253725164587508,NA,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1840","Emberiza rustica",0.910395973932779,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1841","Lagopus muta",0.750788472361784,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1842","Cygnus cygnus",0.732127591067531,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1843","Anser anser",0.55506572904714,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1844","Somateria mollissima",0.657461337740679,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1845","Mergus merganser",0.749522845225736,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1846","Histrionicus histrionicus",0.8703007380324,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1847","Mareca penelope",0.707891950999765,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1848","Anas platyrhynchos",0.762717240931055,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1849","Gavia stellata",0.709996840136541,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1850","Gavia immer",0.689651650792536,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1851","Fulmarus glacialis",0.66254926157949,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1852","Haematopus ostralegus",0.616254298821667,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1853","Pluvialis apricaria",0.807138632365637,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1854","Charadrius hiaticula",0.723735923164826,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1855","Numenius phaeopus",0.798926230295929,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1856","Calidris alpina",0.623912516229267,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1857","Calidris maritima",0.646774030942319,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1858","Phalaropus lobatus",0.775269130331533,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1859","Tringa totanus",0.631165569275795,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1860","Rissa tridactyla",0.590335823560507,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1861","Larus ridibundus",0.619983552297055,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1862","Larus hyperboreus",0.747359500039179,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1863","Larus marinus",0.696251222243106,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1864","Sterna paradisaea",0.736819338832887,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1865","Stercorarius parasiticus",0.672373916127306,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1866","Cepphus grylle",0.668027705124189,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1867","Falco columbarius",0.784240787964068,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1868","Falco rusticolus",0.570315185249291,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1869","Corvus corax",0.717163346349724,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1870","Turdus iliacus",0.795958917788234,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1871","Oenanthe oenanthe",0.674005761977873,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1872","Anthus pratensis",0.862919634863606,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1873","Motacilla alba",0.794294897076799,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1874","Plectrophenax nivalis",0.71973600425149,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1875","Mergus serrator",0.827343366877819,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1876","Aythya fuligula",0.718919858319069,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1877","Aythya marila",0.66732212683062,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1878","Morus bassanus",0.172614599787711,1.0579619166285e-84,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1879","Gulosus aristotelis",0.545699078090524,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1880","Larus fuscus",0.633295917456601,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1881","Larus argentatus",0.714299577108243,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1882","Catharacta skua",0.522073425767622,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1883","Fratercula arctica",0.467197274291586,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1884","Alca torda",0.44065533907061,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1885","Uria lomvia",0.402073628134915,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1886","Uria aalge",0.396330498593605,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
"1887","Clangula hyemalis",0.732923266090984,0,2,"Birds_atlas_EBBA","contiguity",2573.34816390503,2156.12371157235
