"","verbatim_name","dataset","log_R2_1"
"861","Pinicola enucleator","Birds_atlas_EBBA",-0.0170912047328591
"862","Pinicola enucleator","Birds_atlas_Japan",-0.410140838897177
"863","Pipilo erythrophthalmus","Birds_Atlas_New_York",-0.126064272547675
"864","Piranga olivacea","Birds_Atlas_New_York",0.0090103332756254
"865","Piranga rubra","Birds_Atlas_New_York",-0.000600724089530007
"866","Pitta nympha","Birds_atlas_Japan",1.20624513775335
"867","Platalea leucorodia","Birds_Atlas_Czechia",1.38748545116621
"868","Platalea leucorodia","Birds_atlas_EBBA",0
"869","Plectrophenax nivalis","Birds_atlas_EBBA",-0.00781244386244212
"870","Plegadis falcinellus","Birds_atlas_EBBA",0
"871","Plegadis falcinellus","Birds_Atlas_New_York",-0.21250602427209
"872","Pluvialis apricaria","Birds_atlas_EBBA",-0.00141843639489138
"873","Pluvialis squatarola","Birds_atlas_EBBA",-0.605126869227861
"874","Podiceps auritus","Birds_atlas_EBBA",0
"875","Podiceps cristatus","Birds_Atlas_Czechia",-0.0455748529070585
"876","Podiceps cristatus","Birds_atlas_EBBA",0
"877","Podiceps cristatus","Birds_atlas_Japan",0.869947212712112
"878","Podiceps grisegena","Birds_Atlas_Czechia",-0.155145090414746
"879","Podiceps grisegena","Birds_atlas_EBBA",-0.00176049609052883
"880","Podiceps nigricollis","Birds_Atlas_Czechia",-0.432725895200532
"881","Podiceps nigricollis","Birds_atlas_EBBA",0
"882","Podilymbus podiceps","Birds_Atlas_New_York",0.383326495312176
"883","Poecile atricapillus","Birds_Atlas_New_York",0.0108177554849698
"884","Poecile cinctus","Birds_atlas_EBBA",-0.0102321926736508
"885","Poecile hudsonicus","Birds_Atlas_New_York",0.115061349336524
"886","Poecile lugubris","Birds_atlas_EBBA",0
"887","Poecile montanus","Birds_atlas_EBBA",-0.00102330164000567
"888","Poecile montanus","Birds_atlas_Japan",0.122967685035444
"889","Poecile palustris","Birds_atlas_EBBA",0
"890","Poecile palustris","Birds_atlas_Japan",-0.27439141622027
"891","Poecile varius","Birds_atlas_Japan",0.127040697914682
"892","Polioptila caerulea","Birds_Atlas_New_York",0.17062353971378
"893","Polysticta stelleri","Birds_atlas_EBBA",0
"894","Pooecetes gramineus","Birds_Atlas_New_York",-0.682537266557373
"895","Porphyrio porphyrio","Birds_atlas_EBBA",0
"896","Porzana carolina","Birds_Atlas_New_York",0.142882767437876
"897","Porzana fusca","Birds_atlas_Japan",0.350311237831693
"898","Porzana parva","Birds_Atlas_Czechia",1.45277590182235
"899","Porzana porzana","Birds_Atlas_Czechia",0.174822489464413
"900","Porzana porzana","Birds_atlas_EBBA",0
"901","Progne subis","Birds_Atlas_New_York",-0.501925844081057
"902","Protonotaria citrea","Birds_Atlas_New_York",-0.693307468125355
"903","Prunella atrogularis","Birds_atlas_EBBA",0
"904","Prunella collaris","Birds_Atlas_Czechia",0.181138472699955
"905","Prunella collaris","Birds_atlas_EBBA",0
"906","Prunella collaris","Birds_atlas_Japan",0.0062289937056507
"907","Prunella modularis","Birds_Atlas_Czechia",0.0163222355512948
"908","Prunella modularis","Birds_atlas_EBBA",0
"909","Prunella montanella","Birds_atlas_EBBA",-0.0699955670099273
"910","Prunella rubida","Birds_atlas_Japan",-0.438544797868848
"911","Psittacula krameri","Birds_atlas_EBBA",0
"912","Pterocles alchata","Birds_atlas_EBBA",0
"913","Pterocles orientalis","Birds_atlas_EBBA",0
"914","Pterodroma deserta","Birds_atlas_EBBA",0
"915","Pterodroma madeira","Birds_atlas_EBBA",0
"916","Ptyonoprogne rupestris","Birds_atlas_EBBA",0.00171828164296246
"917","Puffinus lherminieri","Birds_atlas_EBBA",0
"918","Puffinus mauretanicus","Birds_atlas_EBBA",0
"919","Puffinus puffinus","Birds_atlas_EBBA",0
"920","Puffinus yelkouan","Birds_atlas_EBBA",0.0164424501551712
"921","Pycnonotus sinensis","Birds_atlas_Japan",0.167595344776801
"922","Pyrrhocorax graculus","Birds_atlas_EBBA",0
"923","Pyrrhocorax pyrrhocorax","Birds_atlas_EBBA",0
"924","Pyrrhula murina","Birds_atlas_EBBA",0
"925","Pyrrhula pyrrhula","Birds_Atlas_Czechia",-0.00375974652128274
"926","Pyrrhula pyrrhula","Birds_atlas_EBBA",-0.000528423841423402
"927","Pyrrhula pyrrhula","Birds_atlas_Japan",-0.136381136475727
"928","Quiscalus major","Birds_Atlas_New_York",2.2510721920512
"929","Quiscalus quiscula","Birds_Atlas_New_York",-0.018291543313017
"930","Rallina eurizonoides","Birds_atlas_Japan",0
"931","Rallus aquaticus","Birds_Atlas_Czechia",0.342560488387664
"932","Rallus aquaticus","Birds_atlas_EBBA",0
"933","Rallus aquaticus","Birds_atlas_Japan",0.0548142112460993
"934","Rallus elegans","Birds_Atlas_New_York",0.000102314433218367
"935","Rallus limicola","Birds_Atlas_New_York",0.188543332895623
"936","Rallus longirostris","Birds_Atlas_New_York",-0.0350657663099021
"937","Recurvirostra avosetta","Birds_Atlas_Czechia",1.10835754196121
"938","Recurvirostra avosetta","Birds_atlas_EBBA",-0.00725368479991044
"939","Regulus calendula","Birds_Atlas_New_York",-0.0663614913461838
"940","Regulus ignicapilla","Birds_atlas_EBBA",0
"941","Regulus ignicapillus","Birds_Atlas_Czechia",0.255596396147928
"942","Regulus madeirensis","Birds_atlas_EBBA",0
"943","Regulus regulus","Birds_Atlas_Czechia",0.0134206588225088
"944","Regulus regulus","Birds_atlas_EBBA",0
"945","Regulus regulus","Birds_atlas_Japan",0.105944338316752
"946","Regulus satrapa","Birds_Atlas_New_York",0.118005053033592
"947","Remiz pendulinus","Birds_Atlas_Czechia",-0.0810326957994235
"948","Remiz pendulinus","Birds_atlas_EBBA",0
"949","Riparia riparia","Birds_Atlas_Czechia",-0.2364720323687
"950","Riparia riparia","Birds_atlas_EBBA",-0.000275408076549228
"951","Riparia riparia","Birds_atlas_Japan",-0.704369265826371
"952","Riparia riparia","Birds_Atlas_New_York",-0.324721516891339
"953","Rissa tridactyla","Birds_atlas_EBBA",0
"954","Rostratula benghalensis","Birds_atlas_Japan",-0.0246890496705943
"955","Rynchops niger","Birds_Atlas_New_York",-0.391742842983749
"956","Sapheopipo noguchii","Birds_atlas_Japan",0.288160773243091
"957","Saxicola rubetra","Birds_Atlas_Czechia",-0.0341800300756328
"958","Saxicola rubetra","Birds_atlas_EBBA",0
"959","Saxicola torquata","Birds_Atlas_Czechia",0.236059450278016
"960","Saxicola torquatus","Birds_atlas_EBBA",-0.000603668499339016
"961","Saxicola torquatus","Birds_atlas_Japan",0.094526579841993
"962","Sayornis phoebe","Birds_Atlas_New_York",0.0856243868119547
"963","Scolopax minor","Birds_Atlas_New_York",0.0396691296603466
"964","Scolopax rusticola","Birds_Atlas_Czechia",0.120573018120427
"965","Scolopax rusticola","Birds_atlas_EBBA",0
"966","Scolopax rusticola","Birds_atlas_Japan",-0.0681373562796675
"967","Seiurus aurocapilla","Birds_Atlas_New_York",0.0876018304359603
"968","Seiurus motacilla","Birds_Atlas_New_York",-0.230356980527329
"969","Seiurus noveboracensis","Birds_Atlas_New_York",0.042276779100543
"970","Serinus canaria","Birds_atlas_EBBA",0
"971","Serinus pusillus","Birds_atlas_EBBA",0
"972","Serinus serinus","Birds_Atlas_Czechia",0.00317191289529396
"973","Serinus serinus","Birds_atlas_EBBA",0
"974","Setophaga ruticilla","Birds_Atlas_New_York",0.0229922145507046
"975","Sialia sialis","Birds_Atlas_New_York",0.433722441914965
"976","Sitta canadensis","Birds_Atlas_New_York",0.310664598421904
"977","Sitta carolinensis","Birds_Atlas_New_York",0.0299962767776005
"978","Sitta europaea","Birds_Atlas_Czechia",0.00796875597721606
"979","Sitta europaea","Birds_atlas_EBBA",0
"980","Sitta europaea","Birds_atlas_Japan",0.0834510937460966
"981","Sitta krueperi","Birds_atlas_EBBA",0
"982","Sitta neumayer","Birds_atlas_EBBA",0.0105474376015714
"983","Sitta whiteheadi","Birds_atlas_EBBA",0
"984","Somateria mollissima","Birds_atlas_EBBA",-0.00951293631885191
"985","Somateria spectabilis","Birds_atlas_EBBA",-0.277067637536917
"986","Spatula clypeata","Birds_atlas_EBBA",0
"987","Spatula querquedula","Birds_atlas_EBBA",0
"988","Sphyrapicus varius","Birds_Atlas_New_York",0.420426079474045
"989","Spilopelia senegalensis","Birds_atlas_EBBA",0
"990","Spilornis cheela","Birds_atlas_Japan",-0.405460308058056
"991","Spinus pinus","Birds_Atlas_New_York",0.0144679204383669
"992","Spinus spinus","Birds_atlas_EBBA",0
"993","Spinus tristis","Birds_Atlas_New_York",0.0183571878284621
"994","Spiza americana","Birds_Atlas_New_York",1.7922973445936
"995","Spizella pallida","Birds_Atlas_New_York",1.09863563495375
"996","Spizella passerina","Birds_Atlas_New_York",0.00430000753195074
"997","Spizella pusilla","Birds_Atlas_New_York",-0.173016480600179
"998","Spodiopsar cineraceus","Birds_atlas_Japan",-0.189119230379608
"999","Stelgidopteryx serripennis","Birds_Atlas_New_York",0.191996220401301
"1000","Stercorarius longicaudus","Birds_atlas_EBBA",-0.00912457064951014
"1001","Stercorarius parasiticus","Birds_atlas_EBBA",-0.0171186505059008
"1002","Stercorarius pomarinus","Birds_atlas_EBBA",-0.454398871924158
"1003","Sterna albifrons","Birds_atlas_Japan",-1.2566212660631
"1004","Sterna dougallii","Birds_atlas_EBBA",0
"1005","Sterna dougallii","Birds_atlas_Japan",0.680230588771874
"1006","Sterna dougallii","Birds_Atlas_New_York",-0.459510891262409
"1007","Sterna forsteri","Birds_Atlas_New_York",1.60929813732002
"1008","Sterna hirundo","Birds_Atlas_Czechia",0.134721838693015
"1009","Sterna hirundo","Birds_atlas_EBBA",0
"1010","Sterna hirundo","Birds_Atlas_New_York",-0.00813076885127715
"1011","Sterna paradisaea","Birds_atlas_EBBA",-0.0112531596828631
"1012","Sterna sumatrana","Birds_atlas_Japan",-1.60185408727812
"1013","Sternula albifrons","Birds_atlas_EBBA",0
"1014","Sternula antillarum","Birds_Atlas_New_York",-0.231789400505989
"1015","Streptopelia decaocto","Birds_Atlas_Czechia",-0.00669702251314857
"1016","Streptopelia decaocto","Birds_atlas_EBBA",0
"1017","Streptopelia orientalis","Birds_atlas_Japan",0.02219622583388
"1018","Streptopelia turtur","Birds_Atlas_Czechia",-0.00322936092390793
"1019","Streptopelia turtur","Birds_atlas_EBBA",0.000922540262501428
"1020","Strix aluco","Birds_Atlas_Czechia",0.023290587724914
"1021","Strix aluco","Birds_atlas_EBBA",0
"1022","Strix nebulosa","Birds_atlas_EBBA",-0.0148981839202754
"1023","Strix uralensis","Birds_Atlas_Czechia",1.51113987907427
"1024","Strix uralensis","Birds_atlas_EBBA",-0.00245576727443708
"1025","Strix uralensis","Birds_atlas_Japan",0.478691031744588
"1026","Strix varia","Birds_Atlas_New_York",0.355492129911039
"1027","Sturnella magna","Birds_Atlas_New_York",-0.285657539431592
"1028","Sturnella neglecta","Birds_Atlas_New_York",-1.79142247798159
"1029","Sturnus unicolor","Birds_atlas_EBBA",0
"1030","Sturnus vulgaris","Birds_Atlas_Czechia",-4.53715631523463e-05
"1031","Sturnus vulgaris","Birds_atlas_EBBA",0
"1032","Sturnus vulgaris","Birds_Atlas_New_York",-0.0154853326499092
"1033","Sula leucogaster","Birds_atlas_Japan",0.647288631126519
"1034","Surnia ulula","Birds_atlas_EBBA",0
"1035","Sylvia atricapilla","Birds_Atlas_Czechia",-3.91908968573533e-05
"1036","Sylvia atricapilla","Birds_atlas_EBBA",0
"1037","Sylvia balearica","Birds_atlas_EBBA",0
"1038","Sylvia borin","Birds_Atlas_Czechia",0.0158464589801366
"1039","Sylvia borin","Birds_atlas_EBBA",0
"1040","Sylvia cantillans","Birds_atlas_EBBA",0.00368303758807087
"1041","Sylvia communis","Birds_Atlas_Czechia",0.00340061720635499
"1042","Sylvia communis","Birds_atlas_EBBA",0
"1043","Sylvia conspicillata","Birds_atlas_EBBA",0
"1044","Sylvia crassirostris","Birds_atlas_EBBA",0.00761431396137531
"1045","Sylvia curruca","Birds_Atlas_Czechia",-0.00323841633486369
"1046","Sylvia curruca","Birds_atlas_EBBA",0
"1047","Sylvia hortensis","Birds_atlas_EBBA",0
"1048","Sylvia melanocephala","Birds_atlas_EBBA",0.00333410438865685
"1049","Sylvia mystacea","Birds_atlas_EBBA",0
"1050","Sylvia nisoria","Birds_Atlas_Czechia",0.0590261115454421
"1051","Sylvia nisoria","Birds_atlas_EBBA",0
"1052","Sylvia ruppeli","Birds_atlas_EBBA",0.0217518263057232
"1053","Sylvia sarda","Birds_atlas_EBBA",0
"1054","Sylvia subalpina","Birds_atlas_EBBA",0
"1055","Sylvia undata","Birds_atlas_EBBA",0
"1056","Syrmaticus reevesii","Birds_atlas_EBBA",0
"1057","Syrmaticus soemmerringii","Birds_atlas_Japan",0.312587894754617
"1058","Tachybaptus ruficollis","Birds_Atlas_Czechia",-0.0186187312353244
"1059","Tachybaptus ruficollis","Birds_atlas_EBBA",0
"1060","Tachybaptus ruficollis","Birds_atlas_Japan",-0.215461007969969
"1061","Tachycineta bicolor","Birds_Atlas_New_York",0.0424754804700127
"1062","Tachymarptis melba","Birds_atlas_EBBA",0.00385595759169275
"1063","Tadorna ferruginea","Birds_atlas_EBBA",0
"1064","Tadorna tadorna","Birds_atlas_EBBA",0
"1065","Tarsiger cyanurus","Birds_atlas_EBBA",0
"1066","Tarsiger cyanurus","Birds_atlas_Japan",-0.0444473043180541
"1067","Terpsiphone atrocaudata","Birds_atlas_Japan",0.68510111076797
"1068","Tetrao tetrix","Birds_Atlas_Czechia",-0.429086118675592
"1069","Tetrao urogallus","Birds_Atlas_Czechia",-0.303119102083768
"1070","Tetrao urogallus","Birds_atlas_EBBA",0
"1071","Tetraogallus caspius","Birds_atlas_EBBA",0
"1072","Tetraogallus caucasicus","Birds_atlas_EBBA",0
"1073","Tetrastes bonasia","Birds_atlas_Japan",0.122068312880579
"1074","Tetrax tetrax","Birds_atlas_EBBA",0
"1075","Thalasseus bengalensis","Birds_atlas_EBBA",0
"1076","Thalasseus sandvicensis","Birds_atlas_EBBA",0
"1077","Thryothorus ludovicianus","Birds_Atlas_New_York",1.41059217121587
"1078","Tichodroma muraria","Birds_atlas_EBBA",0
"1079","Toxostoma rufum","Birds_Atlas_New_York",-0.357415067868276
"1080","Treron formosae","Birds_atlas_Japan",-0.0414034975892001
"1081","Treron sieboldii","Birds_atlas_Japan",0.563047853869264
"1082","Tringa erythropus","Birds_atlas_EBBA",-0.00647087956387154
"1083","Tringa glareola","Birds_atlas_EBBA",-0.00163176501738124
"1084","Tringa nebularia","Birds_atlas_EBBA",0
"1085","Tringa ochropus","Birds_Atlas_Czechia",1.20642131331232
"1086","Tringa ochropus","Birds_atlas_EBBA",0
"1087","Tringa semipalmata","Birds_Atlas_New_York",0.569449767786947
"1088","Tringa stagnatilis","Birds_atlas_EBBA",0
"1089","Tringa totanus","Birds_Atlas_Czechia",-0.0863718860850017
"1090","Tringa totanus","Birds_atlas_EBBA",0
"1091","Tringa totanus","Birds_atlas_Japan",-1.10222944025268
"1092","Troglodytes aedon","Birds_Atlas_New_York",-0.0316724140931529
"1093","Troglodytes troglodytes","Birds_Atlas_Czechia",0.00956273315122217
"1094","Troglodytes troglodytes","Birds_atlas_EBBA",0
"1095","Troglodytes troglodytes","Birds_atlas_Japan",0.159611554078304
"1096","Troglodytes troglodytes","Birds_Atlas_New_York",0.398211062508657
"1097","Turdus atrogularis","Birds_atlas_EBBA",-0.0646342520423973
"1098","Turdus cardis","Birds_atlas_Japan",0.277489040853984
"1099","Turdus celaenops","Birds_atlas_Japan",-0.281775285495274
"1100","Turdus chrysolaus","Birds_atlas_Japan",-0.263764497254812
"1101","Turdus iliacus","Birds_Atlas_Czechia",-0.184881495320913
"1102","Turdus iliacus","Birds_atlas_EBBA",-0.00102554645097274
"1103","Turdus merula","Birds_Atlas_Czechia",-0.0015738569418791
"1104","Turdus merula","Birds_atlas_EBBA",0.000363391802666115
"1105","Turdus migratorius","Birds_Atlas_New_York",0.00959199590193886
"1106","Turdus pallidus","Birds_atlas_Japan",-0.493928703869021
"1107","Turdus philomelos","Birds_Atlas_Czechia",0.00156974919781219
"1108","Turdus philomelos","Birds_atlas_EBBA",0
"1109","Turdus pilaris","Birds_Atlas_Czechia",0.017124351386791
"1110","Turdus pilaris","Birds_atlas_EBBA",-0.000638724149833413
"1111","Turdus torquatus","Birds_Atlas_Czechia",-0.0290074576786443
"1112","Turdus torquatus","Birds_atlas_EBBA",0
"1113","Turdus viscivorus","Birds_Atlas_Czechia",0.113272058789971
"1114","Turdus viscivorus","Birds_atlas_EBBA",0
"1115","Turnix suscitator","Birds_atlas_Japan",-1.49473972273521
"1116","Turnix sylvaticus","Birds_atlas_EBBA",0
"1117","Tyrannus tyrannus","Birds_Atlas_New_York",-0.0745317073391182
"1118","Tyto alba","Birds_Atlas_Czechia",-0.264657980339828
"1119","Tyto alba","Birds_atlas_EBBA",0.000725631217507527
"1120","Tyto alba","Birds_Atlas_New_York",-1.50386586539685
"1121","Upupa epops","Birds_Atlas_Czechia",0.211654450894827
"1122","Upupa epops","Birds_atlas_EBBA",0.000568784784740288
"1123","Uragus sibiricus","Birds_atlas_Japan",-0.126762869290183
"1124","Uria aalge","Birds_atlas_EBBA",0
"1125","Uria lomvia","Birds_atlas_EBBA",0
"1126","Urosphena squameiceps","Birds_atlas_Japan",-0.0451721231944365
"1127","Vanellus cinereus","Birds_atlas_Japan",-0.135064632756456
"1128","Vanellus gregarius","Birds_atlas_EBBA",-0.0849361446616203
"1129","Vanellus leucurus","Birds_atlas_EBBA",0
"1130","Vanellus spinosus","Birds_atlas_EBBA",0
"1131","Vanellus vanellus","Birds_Atlas_Czechia",-0.0964064692654704
"1132","Vanellus vanellus","Birds_atlas_EBBA",0
"1133","Vermivora chrysoptera","Birds_Atlas_New_York",-0.688165171058954
"1134","Vermivora peregrina","Birds_Atlas_New_York",0.0363256148426738
"1135","Vermivora pinus","Birds_Atlas_New_York",0.152800580997578
"1136","Vermivora ruficapilla","Birds_Atlas_New_York",-0.0715473615678074
"1137","Vireo flavifrons","Birds_Atlas_New_York",-0.0728961223340719
"1138","Vireo gilvus","Birds_Atlas_New_York",0.121261494521471
"1139","Vireo griseus","Birds_Atlas_New_York",-0.0714561431276036
"1140","Vireo olivaceus","Birds_Atlas_New_York",0.0284841605395628
"1141","Vireo philadelphicus","Birds_Atlas_New_York",0.448011525391052
"1142","Vireo solitarius","Birds_Atlas_New_York",0.330769374450731
"1143","Wilsonia canadensis","Birds_Atlas_New_York",-0.259568318071621
"1144","Wilsonia citrina","Birds_Atlas_New_York",0.899604488526067
"1145","Wilsonia pusilla","Birds_Atlas_New_York",-0.40546018872889
"1146","Xema sabini","Birds_atlas_EBBA",0
"1147","Xenus cinereus","Birds_atlas_EBBA",0
"1148","Zapornia parva","Birds_atlas_EBBA",0
"1149","Zapornia pusilla","Birds_atlas_EBBA",0
"1150","Zenaida macroura","Birds_Atlas_New_York",0.0872087687526774
"1151","Zonotrichia albicollis","Birds_Atlas_New_York",-0.155145277060522
"1152","Zoothera aurea","Birds_atlas_EBBA",-0.0114776940070177
"1153","Zoothera dauma","Birds_atlas_Japan",-0.0232530622770254
"1154","Zoothera sibirica","Birds_atlas_Japan",-0.18649337015609
"1155","Zosterops japonicus","Birds_atlas_Japan",0.0209089416808718
